,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
50,"GENEVA/BENGHAZI, Libya (Reuters) - Lawmakers based in areas of eastern Libya controlled by military commander Khalifa Haftar said on Monday they would not participate for now in peace talks with politicians allied to the internationally recognized government.…",A group of seven measures to restrict gun rights in Virginia was advanced by a state Senate committee on Monday.,0.0,224,37,7,14,2,19.0,6.054054054054054,0,0.0,0.0,2.7027027027027026,0.0,33,0,0,0,0,0,0,0,0,33,0,0,0,131.0,17.0,4.0,5.0,0.0,-1.0,1.4,0.0,-33.33,0.0,-2.3,-5.0,13.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,-3.38,-2.26,-0.73,1.16,0.43,-12.1,0.24,0.03,-1.73,0.0,-0.07,-0.22,-1.61,0.0,-0.01,-0.08,-0.03,-0.03,-0.45,-0.05,0.0,-1.61,0.0,-0.01,-0.45
51,"A Korean Air flight attendant who worked on flights between Seoul and Los Angeles subsequently tested positive for the coronavirus, South Korea's disease control agency and sources said on Thursday. South Korea reported 334 additional cases of the new coronav…","Acting Homeland Security Secretary Chad Wolf on Wednesday raised concerns that not all states will meet the October 1 deadline to issue REAL ID driver's licenses to residents, telling lawmakers that he may request a legislative fix to assist the process.",0.0,221,40,4,20,2,20.0,5.525,0,0.0,0.0,5.0,0.0,32,0,0,0,1,0,0,0,0,32,0,0,0,7.0,-1.0,-5.0,2.0,0.0,-21.0,0.31,0.0,0.0,0.0,5.0,-4.88,-2.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-2.0,0.0,0.0,-1.0,-2.25,-2.07,-0.74,1.29,0.42,-12.04,0.24,0.03,-1.96,0.0,0.01,-0.27,-1.48,0.0,-0.01,-0.08,-0.02,-0.03,-0.46,-0.05,0.0,-1.48,0.0,-0.01,-0.46
52,"Donald Trump sent a senior Pentagon official charged with overseeing the military's vast policy apparatus on his way Wednesday, the latest senior official to be ousted from or leave the administration - and possibly setting up an election-year showdown on a s…","National security adviser Robert O'Brien is expected to make major cuts to the National Security Council staff as early as next week, two sources familiar with the matter told CNN.",0.0,219,42,7,13,1,42.0,5.214285714285714,0,14.285714285714285,0.0,0.0,2.380952380952381,31,0,0,0,0,0,1,0,0,31,0,0,1,68.0,12.0,3.0,-1.0,-1.0,12.0,0.18,0.0,-10.71,0.0,0.0,2.38,9.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,-1.2,-1.85,-0.69,1.28,0.4,-11.57,0.24,0.03,-1.91,0.0,-0.02,-0.28,-1.37,0.0,-0.01,-0.08,-0.03,-0.03,-0.44,-0.05,0.0,-1.37,0.0,-0.01,-0.44
53,"Hundreds of supporters of Salvadoran President Nayib Bukele heeded his call to converge on the country's parliament Sunday after lawmakers refused to gather to vote on a $109 million loan to better equip the country’s security forces, sharply increasing tensi…","The United States will begin treating five major Chinese media companies as extensions of Beijing's government, requiring them to comply with rules governing foreign embassies and consulates.",0.0,221,40,8,17,1,40.0,5.525,0,0.0,0.0,2.5,5.0,30,0,0,0,2,0,1,0,0,30,0,0,1,56.0,13.0,2.0,7.0,-1.0,13.0,-0.59,0.0,0.0,0.0,2.5,5.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-0.14,-1.67,-0.62,1.34,0.37,-11.16,0.24,0.03,-2.13,0.0,0.01,-0.23,-1.29,0.0,-0.01,-0.09,-0.0,-0.03,-0.43,-0.05,0.0,-1.29,0.0,-0.01,-0.43
54,Bulgarian prosecutors on Friday named the three Russians they have charged with the attempted murder of three Bulgarians whose poisoning is being investigate...,"Former President Barack Obama is intentionally staying on the sidelines of the Democratic primary fight, though you may not know it from all of those campaign ads in which he is playing a starring role.",0.0,138,23,6,6,2,23.0,6.0,0,16.666666666666664,0.0,0.0,4.3478260869565215,19,0,0,0,2,0,0,0,0,19,0,0,0,-30.0,-12.0,0.0,-3.0,0.0,-12.0,1.2,0.0,-16.67,0.0,0.0,4.35,-10.0,0.0,0.0,-1.0,2.0,0.0,-3.0,0.0,0.0,-10.0,0.0,0.0,-3.0,-0.64,-1.81,-0.59,1.2,0.36,-11.07,0.25,0.03,-2.03,0.0,-0.02,-0.21,-1.41,0.0,-0.01,-0.09,0.02,-0.03,-0.43,-0.05,0.0,-1.41,0.0,-0.01,-0.43
55,"The son of a powerful Mexican drug lord was Thursday extradited to the United States, where he is wanted for trafficking, a government source told AFP. Ruben Oseguera Gonzalez, known as ""El Menchito,"" ""was extradited this day on the charge of conspiracy to sm…",The US and Israel have canceled another joint military exercise as the novel coronavirus continues to spread globally.,0.0,217,44,10,17,2,22.0,4.931818181818182,0,20.0,0.0,2.272727272727273,2.272727272727273,34,0,0,0,0,0,1,0,0,34,0,0,1,116.0,26.0,6.0,12.0,0.0,4.0,-0.68,0.0,20.0,0.0,2.27,2.27,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,1.0,0.29,-1.56,-0.49,1.27,0.36,-11.0,0.24,0.03,-1.88,0.0,-0.0,-0.22,-1.26,0.0,-0.01,-0.09,0.01,-0.03,-0.42,-0.05,0.0,-1.26,0.0,-0.01,-0.42
56,Opinion: Recent US casualties in Afghanistan have underscored what's been clear for some time: The US war there is unwinnable.,"Defense Secretary Mark Esper said Tuesday it was ""unfortunate"" that the Philippine government decided to terminate a military agreement between Washington and Manila but cautioned that the Pentagon had only received notification about the move in the last few…",0.0,107,20,5,7,2,20.0,5.35,0,40.0,0.0,5.0,0.0,18,0,0,1,0,0,0,0,0,18,0,0,0,-115.0,-19.0,-2.0,-6.0,1.0,-19.0,-0.34,0.0,25.71,0.0,5.0,-2.56,-15.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,-15.0,0.0,0.0,-1.0,-0.74,-1.75,-0.49,1.15,0.35,-10.96,0.24,0.02,-1.39,0.0,0.07,-0.27,-1.4,0.0,-0.01,-0.07,0.0,-0.03,-0.43,-0.05,0.0,-1.4,0.0,-0.01,-0.43
57,"""He did exactly what we teach them to do from cradle to grave,"" Kelly said of Vindman. ""He went and told his boss what he just heard.""","Members of Congress have been informally notified of the Defense Department's plans to provide $125 million in new military assistance to Ukraine, including armed patrol boats, according to a congressional aide and US official.",0.0,108,27,8,4,3,9.333333333333334,4.0,0,0.0,0.0,0.0,0.0,21,0,0,0,0,1,3,0,0,21,0,1,3,-86.0,-7.0,1.0,-8.0,1.0,-24.67,-1.71,0.0,-14.29,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,-2.0,1.0,3.0,0.0,0.0,-8.0,0.0,1.0,3.0,-1.71,-1.81,-0.43,0.99,0.36,-11.12,0.22,0.02,-1.6,0.0,0.04,-0.31,-1.47,0.0,-0.01,-0.07,-0.01,-0.01,-0.38,-0.05,0.0,-1.47,0.0,0.0,-0.38
58,We've got the video.,"The United States conducted an airstrike Wednesday against Taliban fighters in Afghanistan who are accused of attacking an Afghan National Defense and Security Forces checkpoint, according to the US military.",0.0,17,4,2,1,2,4.0,4.25,0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,4,0,0,0,-162.0,-26.0,-3.0,-12.0,0.0,-26.0,-1.72,0.0,-20.0,0.0,0.0,0.0,-24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.0,0.0,0.0,0.0,-4.2,-2.26,-0.47,0.78,0.36,-11.35,0.2,0.02,-1.81,0.0,0.02,-0.36,-1.84,0.0,-0.01,-0.07,-0.02,-0.01,-0.39,-0.05,0.0,-1.84,0.0,0.0,-0.39
59,"* Incarceration is form of ‘punitive sanction’, says lawyer * Manning in jail after refusing to testify before grand juryLawyers acting for Chelsea Manning, the former US army intelligence analyst who leaked hundreds of thousands of secret documents to WikiLe…","The United States and South Korea are considering scaling back upcoming joint military exercises due to the coronavirus outbreak in the Korean Peninsula, according to US Secretary of Defense Mark Esper.",0.0,221,40,7,19,1,40.0,5.525,0,14.285714285714285,0.0,5.0,5.0,33,0,0,0,0,0,0,0,0,33,0,0,0,49.0,9.0,2.0,5.0,-1.0,9.0,-0.02,0.0,-5.71,0.0,5.0,1.77,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,-3.2,-2.09,-0.43,0.88,0.33,-10.98,0.21,0.02,-1.77,0.0,0.08,-0.32,-1.71,0.0,-0.01,-0.07,-0.03,-0.01,-0.39,-0.05,0.0,-1.71,0.0,0.0,-0.39
60,Let's take a look.,"In a striking contradiction to White House assertions that the coronavirus is under control, the Pentagon's chief of personnel is sharply warning that the virus poses an increased ""threat"" in areas where US troops and defense personnel are located around the …",0.0,15,4,2,1,2,4.0,3.75,0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,4,0,0,0,-204.0,-38.0,-5.0,-16.0,1.0,-38.0,-1.46,0.0,-42.86,0.0,-2.38,-11.9,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.0,0.0,0.0,0.0,-5.62,-2.52,-0.48,0.69,0.33,-11.21,0.18,0.02,-1.96,0.0,0.06,-0.36,-2.05,0.0,-0.01,-0.08,-0.04,-0.01,-0.4,-0.05,0.0,-2.05,0.0,0.0,-0.4
61,The Kremlin hopes to utilize the mutual goodwill generated by the S-400 deal to score more than just a moral victory.,Democratic Sen. Tim Kaine of Virginia is under no illusion about the future of his resolution to rein in President Donald Trump's authority to launch US military action with Iran.,0.0,97,21,4,4,2,21.0,4.619047619047619,0,0.0,0.0,9.523809523809524,0.0,17,0,0,0,0,0,0,0,0,17,0,0,0,-53.0,-9.0,1.0,-10.0,-1.0,6.0,-0.38,0.0,-33.33,0.0,9.52,-3.33,-9.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-9.0,0.0,0.0,-1.0,-6.63,-2.66,-0.49,0.54,0.32,-11.16,0.17,0.02,-2.15,0.0,0.19,-0.41,-2.18,0.0,-0.01,-0.08,-0.05,-0.01,-0.4,-0.05,0.0,-2.18,0.0,0.0,-0.4
62,Palestinian President Mahmoud Abbas declared a 30-day state of emergency on Thursday and Bethlehem's Church of the Nativity was closed following the discovery of seven cases of coronavirus in the traditional birthplace of Jesus. The decree was announced by Pa…,"A Thai soldier accused of killing more than 21 people and injuring 33 others in a shooting at a crowded shopping mall has been killed, bringing an end to a 12-hour manhunt, military officials said Sunday.",0.0,221,40,6,16,2,20.0,5.525,0,33.33333333333333,0.0,0.0,2.5,30,0,0,0,1,0,0,0,0,30,0,0,0,52.0,4.0,-2.0,5.0,0.0,-16.0,0.83,0.0,20.83,0.0,0.0,-5.83,-3.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-5.64,-2.5,-0.47,0.59,0.32,-11.13,0.17,0.02,-1.81,0.0,0.17,-0.41,-2.1,0.0,-0.01,-0.08,-0.04,-0.01,-0.41,-0.05,0.0,-2.1,0.0,0.0,-0.41
63,"SYDNEY/SEOUL (Reuters) - Governments ramped up measures on Thursday to battle a global pandemic of the coronavirus as the number of infections outside China, the source of the outbreak, for the first time surpassed those appearing inside the country. Australi…","The Senate is poised to pass an Iran War Powers resolution on Thursday, a rare bipartisan measure that is opposed by President Donald Trump and aimed at reining in his ability to use military action against Iran without congressional approval.",0.0,221,40,4,15,2,20.0,5.525,0,0.0,0.0,0.0,5.0,31,0,0,0,0,0,0,0,0,31,0,0,0,17.0,0.0,-4.0,1.0,0.0,-20.0,0.43,0.0,-25.0,0.0,-5.0,5.0,-3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-3.0,0.0,0.0,-1.0,-4.69,-2.34,-0.48,0.63,0.31,-11.1,0.18,0.02,-1.99,0.0,0.14,-0.37,-2.0,0.0,-0.01,-0.08,-0.05,-0.01,-0.41,-0.05,0.0,-2.0,0.0,0.0,-0.41
64,The Pentagon's top policy official is reportedly on his way out.Under Secretary of Defense for Policy at the Pentagon John Rood will reportedly step down from his post — which Bloomberg notes is one of the most important in the Defense Department — two source…,"We have come to an extraordinary moment in the United States when some of the most senior retired military leaders in the country are publicly taking President Trump to task, writes Peter Bergen.",0.0,216,45,4,18,2,23.0,4.8,0,50.0,0.0,4.444444444444445,0.0,30,0,0,1,2,0,2,0,0,30,0,0,2,53.0,12.0,-2.0,9.0,0.0,-10.0,-0.14,0.0,33.33,0.0,1.41,0.0,4.0,0.0,0.0,-1.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,-3.83,-2.1,-0.49,0.71,0.31,-11.02,0.17,0.02,-1.4,0.0,0.19,-0.41,-1.92,0.0,-0.01,-0.06,-0.03,-0.01,-0.38,-0.05,0.0,-1.92,0.0,0.0,-0.38
65,An excellent submarine.,"Russian satellites have been exhibiting the ""unusual and disturbing behavior"" of following a US satellite in orbit, according to the commander of the Space Force, the newest military service.",0.0,21,3,1,1,2,3.0,7.0,0,0.0,0.0,33.33333333333333,0.0,3,0,0,0,0,0,0,0,0,3,0,0,0,-142.0,-26.0,-5.0,-8.0,0.0,-26.0,1.38,0.0,-16.67,0.0,33.33,-6.9,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,-5.96,-2.52,-0.54,0.53,0.3,-11.25,0.2,0.02,-1.59,0.0,0.67,-0.45,-2.26,0.0,-0.02,-0.07,-0.04,-0.02,-0.39,-0.05,0.0,-2.26,0.0,0.0,-0.39
66,BEIRUT/ANKARA (Reuters) - Government forces seized control of a highway in northwest Syria for the first time since 2012 on Tuesday as they pressed their cam...,"The passengers are among the more than 300 people removed from the ship, which is docked off the Japanese port city of Yokohama, and flown to military bases in the United States.",0.0,135,26,2,10,2,26.0,5.1923076923076925,0,0.0,0.0,0.0,0.0,26,0,0,0,1,0,1,0,0,26,0,0,1,-12.0,-6.0,-2.0,2.0,0.0,-6.0,0.6,0.0,-50.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,0.0,0.0,1.0,-6.33,-2.57,-0.58,0.48,0.3,-11.13,0.19,0.02,-1.77,0.0,0.64,-0.49,-2.24,0.0,-0.02,-0.07,-0.03,-0.02,-0.38,-0.05,0.0,-2.24,0.0,-0.0,-0.38
67,Check them out.,"The New England towns of Concord, Massachusetts, and Concord, New Hampshire, may only be about an hour away from each other by car, but their respective roles in American military history are miles apart.",0.0,13,3,1,0,2,3.0,4.333333333333333,0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,1,0,0,3,0,0,1,-158.0,-31.0,-2.0,-13.0,0.0,-31.0,-0.7,0.0,-66.67,0.0,0.0,0.0,-27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.0,0.0,0.0,0.0,-8.48,-2.96,-0.63,0.3,0.29,-11.35,0.18,0.02,-1.95,0.0,0.62,-0.53,-2.56,0.0,-0.02,-0.07,-0.04,-0.02,-0.37,-0.05,0.0,-2.56,0.0,-0.0,-0.37
68,The North Koreans have seen to that.,A bill that would have banned assault or military-style weapons in Virginia failed to pass the state Senate Monday after some Democrats joined with Republicans to vote it down in committee.,0.0,30,7,2,2,2,7.0,4.285714285714286,0,0.0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,0,7,0,0,0,-129.0,-24.0,-5.0,-8.0,0.0,-24.0,-0.84,0.0,0.0,0.0,0.0,-6.45,-20.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-20.0,0.0,0.0,-1.0,-10.32,-3.29,-0.67,0.14,0.29,-11.51,0.17,0.02,-2.12,0.0,0.59,-0.57,-2.81,0.0,-0.02,-0.07,-0.05,-0.02,-0.37,-0.05,0.0,-2.81,0.0,-0.0,-0.37
69,"(Bloomberg) -- Ethiopia dropped charges against 63 people, for charges including an attempted coup, human rights violations and corrupt dealings at the milit...","Meghan Wieten-Scott, an Army spouse of 14 years, recounted her family's posting to Anchorage, Alaska, as one of the best times in her life.",0.0,138,23,2,10,2,23.0,6.0,0,0.0,0.0,0.0,4.3478260869565215,21,0,0,0,1,0,0,0,0,21,0,0,0,22.0,-1.0,1.0,-1.0,0.0,-1.0,1.17,0.0,0.0,0.0,-4.17,4.35,1.0,0.0,0.0,0.0,-1.0,0.0,-4.0,0.0,0.0,1.0,0.0,0.0,-4.0,-10.56,-3.37,-0.7,0.11,0.29,-11.43,0.18,0.02,-2.28,0.0,0.56,-0.54,-2.85,0.0,-0.02,-0.07,-0.04,-0.02,-0.38,-0.05,0.0,-2.85,0.0,-0.0,-0.38
70,"Taliban fighters attacked Afghan government forces overnight, and militant commanders said on Monday insurgency operations would go-ahead until they receive fresh instructions based on a deal with the United States to reduce violence in the country. Last week…","During a visit to US Strategic Command last week, Secretary of Defense Mark Esper oversaw a ""table top"" war game exercise where Russian military forces used a ""tactical"" nuclear weapon against NATO territory during a conflict in Europe, prompting the US to la…",0.0,223,38,7,15,2,19.0,5.868421052631579,0,0.0,0.0,2.631578947368421,0.0,34,0,0,0,0,0,0,0,0,34,0,0,0,5.0,-5.0,3.0,-4.0,1.0,-24.0,0.8,0.0,0.0,0.0,0.31,-2.33,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-9.6,-3.24,-0.66,0.15,0.28,-11.41,0.18,0.02,-2.44,0.0,0.57,-0.57,-2.71,0.0,-0.02,-0.07,-0.05,-0.02,-0.38,-0.05,0.0,-2.71,0.0,-0.0,-0.38
71,"President Donald Trump overstated India's progress in achieving universal access to electricity, skirted facts about sanitation and exaggerated his own administration's record as part of a 36-hour visit to India to reaffirm ties with Prime Minister Narendra M…","The US, UK, and Georgia accused the Russian military Thursday of being behind a major 2019 cyber attack on Georgia that disrupted ""several thousand Georgian government and privately-run websites and interrupted the broadcast of at least two major television s…",0.0,223,38,5,19,1,38.0,5.868421052631579,0,0.0,0.0,5.263157894736842,2.631578947368421,35,0,0,0,0,0,1,0,0,35,0,0,1,2.0,-2.0,0.0,7.0,0.0,-2.0,0.34,0.0,0.0,0.0,5.26,0.13,6.0,0.0,0.0,0.0,-3.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,-8.67,-3.12,-0.66,0.24,0.26,-11.13,0.19,0.02,-2.6,0.0,0.62,-0.57,-2.56,0.0,-0.02,-0.07,-0.05,-0.02,-0.37,-0.05,0.0,-2.56,0.0,-0.0,-0.37
72,"Former national security adviser John Bolton on Wednesday denounced the House's impeachment proceedings against President Donald Trump as ”grossly partisan” and said his testimony would not have changed Trump's acquittal in the Senate, as he continued to stay…",Secretary of State Mike Pompeo on Friday declined to apologize on President Donald Trump's behalf for his comments downplaying the seriousness of traumatic brain injuries suffered by US service members in a January Iranian missile attack on a military base in…,0.0,223,38,7,16,1,38.0,5.868421052631579,0,0.0,0.0,0.0,5.263157894736842,34,0,0,0,0,0,2,0,0,34,0,0,2,3.0,-3.0,3.0,-6.0,0.0,-3.0,0.5,0.0,0.0,0.0,0.0,-4.49,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.76,-3.0,-0.62,0.29,0.25,-10.86,0.2,0.02,-2.75,0.0,0.59,-0.53,-2.43,0.0,-0.02,-0.07,-0.06,-0.02,-0.35,-0.05,0.0,-2.43,0.0,-0.0,-0.35
73,(Bloomberg) -- The Turkish government still sees a chance that diplomacy might rein in attacks by the Syrian regime on Idlib and stem a potentially large flo...,"Kenya's ex-President Daniel arap Moi, who died last week at the age of 95, will be buried Tuesday with full military honors in a state burial for a man who ruled for more than two decades. But not all Kenyans remember him fondly.",0.0,134,27,4,8,2,27.0,4.962962962962963,0,0.0,0.0,0.0,3.7037037037037033,25,0,0,0,0,0,0,0,0,25,0,0,0,-53.0,-16.0,-2.0,-5.0,-1.0,5.5,0.61,0.0,-16.67,0.0,-2.33,1.38,-12.0,0.0,0.0,-1.0,-2.0,0.0,-1.0,0.0,0.0,-12.0,0.0,0.0,-1.0,-8.08,-3.03,-0.63,0.23,0.24,-10.74,0.2,0.02,-2.9,0.0,0.57,-0.52,-2.43,0.0,-0.02,-0.07,-0.07,-0.02,-0.36,-0.05,0.0,-2.43,0.0,-0.0,-0.36
74,A former Guatemalan sergeant who acknowledged participating in a massacre in 1982 during the country's civil war was deported Tuesday by U.S. authorities...,"A national security crisis is brewing on the Korean Peninsula amid fears the Trump administration and South Korea could fail to reach agreement on a new cost-sharing formula for keeping US troops there, according to several senior US military and defense offi…",0.0,134,23,4,8,4,8.0,5.826086956521739,0,25.0,0.0,0.0,4.3478260869565215,21,0,0,0,1,0,0,0,0,21,0,0,0,-85.0,-19.0,-3.0,-7.0,3.0,-34.0,0.61,0.0,10.71,0.0,0.0,-2.8,-11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-11.0,0.0,0.0,0.0,-8.39,-3.11,-0.63,0.17,0.27,-10.88,0.2,0.02,-2.71,0.0,0.54,-0.49,-2.47,0.0,-0.02,-0.07,-0.06,-0.02,-0.36,-0.05,0.0,-2.47,0.0,-0.0,-0.36
75,"Detectives believe they’ve located the remains of a 15-month-old Tennessee girl who has been missing since late November or early December, according to a local Memphis news station. The discovery was made Friday on a property belonging to a “family member of…","About a million supercharged news cycles ago, we seemed to be on the brink of a major US-Iran war. But two months later, the feared backlash of the US killing of top Iranian military leader Qasem Soleimani has largely not materialized.",0.0,219,42,9,16,2,21.0,5.214285714285714,0,22.22222222222222,0.0,0.0,0.0,36,0,0,0,0,0,0,0,0,36,0,0,0,24.0,1.0,4.0,5.0,-1.0,0.5,0.46,0.0,2.22,0.0,-2.44,-2.44,3.0,0.0,0.0,0.0,-2.0,-1.0,0.0,0.0,0.0,3.0,0.0,-1.0,0.0,-7.58,-2.94,-0.57,0.22,0.26,-10.84,0.2,0.02,-2.56,0.0,0.52,-0.52,-2.32,0.0,-0.02,-0.08,-0.07,-0.02,-0.36,-0.05,0.0,-2.32,0.0,-0.0,-0.36
76,"Italy is the hardest hit country outside of Asia with more than 7,300 reported infections.","Former Goldman Sachs CEO Lloyd Blankfein thinks Bernie Sanders would be a bad president. It's safe to assume that Sanders isn't too broken up by that, considering that the Vermont senator has spent much of his campaign criticizing Wall Street and billionaires.",0.0,76,15,2,4,2,15.0,5.066666666666666,0,50.0,0.0,0.0,6.666666666666667,15,0,0,0,1,0,0,0,0,15,0,0,0,-143.0,-27.0,-9.0,-12.0,-1.0,-6.0,-0.15,0.0,40.91,0.0,-2.38,-0.48,-23.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-23.0,0.0,0.0,-1.0,-8.64,-3.13,-0.61,0.11,0.26,-10.89,0.2,0.02,-2.06,0.0,0.5,-0.47,-2.45,0.0,-0.02,-0.08,-0.06,-0.02,-0.37,-0.05,0.0,-2.45,0.0,-0.0,-0.37
77,How it went down.,"Secretary of Defense Mark Esper on Friday responded to bipartisan criticism of the Trump administration's plan to divert $3.83 billion in Pentagon funding to border wall construction as unconstitutional, saying the decision reflects the White House's prioriti…",0.0,14,4,1,0,2,4.0,3.5,0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,1,0,0,4,0,0,1,-210.0,-33.0,-5.0,-17.0,0.0,-15.0,-2.55,0.0,0.0,0.0,0.0,-5.41,-25.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,0.0,-25.0,0.0,0.0,1.0,-10.47,-3.45,-0.65,-0.05,0.26,-11.07,0.18,0.02,-2.21,0.0,0.47,-0.5,-2.71,0.0,-0.02,-0.08,-0.07,-0.02,-0.36,-0.05,0.0,-2.71,0.0,-0.0,-0.36
78,(Bloomberg) -- Israel’s Prime Minister Benjamin Netanyahu sent high-level security officials to Qatar on a secret mission this month to ask the Gulf Arab sta...,"The toy company behind the Plastic Army Women project says the tiny, female troops will be ready to deploy in time for the holidays.",0.0,136,25,4,14,2,25.0,5.44,0,0.0,0.0,0.0,0.0,23,0,0,0,0,0,0,0,0,23,0,0,0,27.0,1.0,0.0,5.0,0.0,1.0,0.9,0.0,-25.0,0.0,-4.17,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-10.71,-3.5,-0.66,-0.03,0.25,-10.98,0.18,0.02,-2.35,0.0,0.45,-0.54,-2.72,0.0,-0.02,-0.08,-0.08,-0.02,-0.37,-0.05,0.0,-2.72,0.0,-0.0,-0.37
79,"Former Bolivia leader Evo Morales traveled to Cuba from Buenos Aires on Monday for medical treatment, Argentina's President Alberto Fernandez said. Morales has been living in exile in Argentina after resigning as Bolivia's president in November and fleeing fo…","A soldier in the US Army could face 20 years in prison after pleading guilty Monday to distributing bomb making instructions, according to a press release from the US Attorney's Office in Kansas.",0.0,222,39,7,20,2,19.5,5.6923076923076925,0,14.285714285714285,0.0,0.0,5.128205128205128,34,0,0,0,0,0,0,0,0,34,0,0,0,59.0,6.0,1.0,6.0,0.0,-13.5,0.75,0.0,14.29,0.0,0.0,-3.96,10.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,-9.87,-3.37,-0.63,0.07,0.25,-10.96,0.18,0.01,-2.31,0.0,0.43,-0.5,-2.6,0.0,-0.02,-0.08,-0.08,-0.02,-0.37,-0.05,0.0,-2.6,0.0,-0.01,-0.37
