,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
38,"They often don't have places to wash their hands, struggle with health problems and crowd together in grimy camps. Almost 200,000 people live in those conditions in the United States, according to a White House report, with Washington state, California and Or…","Vanessa Kerry writes that the story of Osmel Martinez Azcue, a man charged over $3,000 for taking responsible action and visiting a hospital to be screened for the novel coronavirus after he returned from China with flu-like symptoms, proves that if we are go…",0.0,219.0,42.0,6.0,18.0,2.0,21.0,5.214285714285714,0.0,0.0,0.0,0.0,4.761904761904762,33.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,33.0,0.0,0.0,2.0,2.0,-2.0,-3.0,5.0,1.0,-23.0,0.28,0.0,-22.22,0.0,-2.27,2.49,-3.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-3.0,0.0,-1.0,1.0,4.6,-0.19,0.85,0.92,0.14,-4.95,0.17,0.02,-3.7,0.0,0.09,-0.91,-0.05,-0.04,0.03,-0.01,-0.1,-0.04,-0.08,-0.04,0.0,-0.05,0.04,-0.09,-0.08
39,"(Bloomberg) -- As if the Democratic presidential process weren’t complicated enough, the New Hampshire primary will have another wild card: independent voter...","A group of family members of residents at a nursing home in Kirkland, Washington, want more answers on the conditions of their loved ones, including residents who they claim have died without being tested for the coronavirus.",0.0,139.0,22.0,3.0,10.0,2.0,22.0,6.318181818181818,0.0,0.0,0.0,4.545454545454546,9.090909090909092,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,-50.0,-15.0,-4.0,-3.0,0.0,-15.0,1.21,0.0,0.0,0.0,1.84,6.39,-10.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-10.0,0.0,0.0,-1.0,3.54,-0.49,0.77,0.82,0.12,-4.9,0.2,0.02,-4.03,0.0,0.17,-0.76,-0.27,-0.04,0.02,-0.02,-0.12,-0.04,-0.1,-0.04,0.0,-0.27,0.04,-0.09,-0.1
40,"Johan Hassel, the international secretary for Sweden's ruling Social Democrats, visited Iowa before the caucuses, and he wasn't impressed with America's standard bearer for democratic socialism, Sen. Bernie Sanders (I-Vt.). ""We were at a Sanders event, and it…","There are already clusters of infection in several areas of the country. Financial markets are in turmoil, global travel is grinding to a halt, and many people worry about the safety of travel, work, school and meetings. Covid-19 is likely to get a lot worse …",0.0,223.0,38.0,3.0,19.0,4.0,9.75,5.868421052631579,0.0,33.33333333333333,0.0,2.631578947368421,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,1.0,8.0,-8.0,-4.0,2.0,1.0,-5.58,1.19,0.0,-23.81,0.0,0.46,-8.7,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.58,-0.39,0.7,0.94,0.16,-5.15,0.21,0.02,-3.53,0.0,0.19,-0.84,-0.22,-0.04,0.02,-0.02,-0.13,-0.04,-0.09,-0.04,0.0,-0.22,0.04,-0.09,-0.09
41,"(Bloomberg) -- The Federal Election Commission faulted Michael Bloomberg’s campaign Thursday for the way it reported its spending, including $14 million in pre-payments to his company for campaign expenses.The campaign made an unusual advanced payment in the …",Italian Prime Minister Giuseppe Conte signed a decree early Sunday that will put millions of people across   northern Italy under lockdown due to the novel coronavirus.,0.0,223.0,38.0,4.0,19.0,2.0,19.5,5.868421052631579,0.0,0.0,0.0,2.631578947368421,2.631578947368421,29.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,29.0,0.0,0.0,3.0,82.0,12.0,1.0,10.0,0.0,-6.5,0.45,0.0,0.0,0.0,2.63,2.63,3.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,5.57,-0.29,0.65,1.06,0.15,-5.16,0.22,0.02,-3.84,0.0,0.21,-0.86,-0.21,-0.04,0.02,-0.02,-0.1,-0.04,-0.03,-0.04,0.0,-0.21,0.04,-0.09,-0.03
42,(Bloomberg) -- Justice Sonia Sotomayor lit up Twitter after issuing a dissent against the Supreme Court’s 5-4 vote to allow an immigrant wealth test -- designed to weed out green card applicants deemed likely to need public assistance -- to go into effect.The…,"A patient being treated for novel coronavirus at UC Davis Medical Center was admitted to the facility last week but wasn't tested until Sunday, according to a letter sent to UC Davis staff and obtained by CNN.",0.0,218.0,43.0,9.0,15.0,2.0,22.0,5.069767441860465,0.0,0.0,0.0,0.0,4.651162790697675,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,45.0,6.0,0.0,1.0,0.0,-15.0,0.39,0.0,-11.11,0.0,-2.7,4.65,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.4,-0.08,0.72,1.07,0.14,-5.11,0.21,0.02,-4.14,0.0,0.17,-0.82,-0.03,-0.04,0.02,-0.03,-0.11,-0.04,-0.05,-0.04,0.0,-0.03,0.04,-0.09,-0.05
43,"Around a hundred people called on Pakistan's government to ""bring back our children"" from the locked down Chinese province of Hubei in a demons...","Fourteen passengers from the Diamond Princess had tested positive for coronavirus before they boarded evacuation flights, the US departments of State and Health and Human Services said while the flights were en route to the Texas and California.",0.0,123.0,24.0,3.0,7.0,2.0,24.0,5.125,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,-85.0,-14.0,-2.0,-9.0,0.0,-14.0,-0.35,0.0,-20.0,0.0,-2.63,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,1.0,0.0,5.03,-0.31,0.65,0.91,0.13,-5.01,0.21,0.01,-4.43,0.0,0.14,-0.89,-0.18,-0.04,0.02,-0.03,-0.12,-0.04,-0.06,-0.04,0.0,-0.18,0.04,-0.07,-0.06
44,"(Bloomberg) -- Joe Biden brushed off weak showings in the first two 2020 Democratic nominating contests and vowed to be the party’s presumptive front-runner by the end of March.“Bill Clinton lost his first eight, 10, 12 primaries and caucuses before he won on…","Health care is a big issue for Democratic voters this year. But for Republicans, not so much.",0.0,218.0,43.0,6.0,15.0,2.0,22.0,5.069767441860465,0.0,16.666666666666664,0.0,2.3255813953488373,4.651162790697675,36.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,36.0,0.0,0.0,2.0,141.0,26.0,5.0,9.0,-1.0,13.5,0.54,0.0,-83.33,0.0,2.33,-1.23,21.0,0.0,-1.0,0.0,5.0,0.0,2.0,0.0,0.0,21.0,0.0,0.0,2.0,5.83,-0.11,0.65,0.93,0.12,-4.97,0.2,0.01,-4.34,0.0,0.15,-0.86,-0.01,-0.04,0.02,-0.03,-0.02,-0.04,-0.03,-0.04,0.0,-0.01,0.03,-0.07,-0.03
45,"(Bloomberg Opinion) -- As the coronavirus has tiptoed closer to global pandemic status, the world’s major economies are ramping up their spending on defenses. Italy plans to spend $4 billion on emergency economic measures to tackle the outbreak, while South K…","As Democrats push forward in the fight for the party's presidential nomination, one issue is at the top of voters' minds: Health care.",0.0,220.0,41.0,7.0,17.0,2.0,20.5,5.365853658536586,0.0,14.285714285714285,0.0,0.0,4.878048780487805,33.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,33.0,0.0,0.0,1.0,108.0,18.0,5.0,7.0,0.0,-2.5,0.5,0.0,-35.71,0.0,-4.35,0.53,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,1.0,6.64,0.04,0.67,0.99,0.11,-4.95,0.2,0.01,-4.3,0.0,0.11,-0.82,0.09,-0.04,0.01,-0.03,0.01,-0.04,-0.02,-0.04,0.0,0.09,0.03,-0.07,-0.02
46,Schools are considering online lesson plans and hospitals are already in high gear already because of flu season.,The future of the nation's health care system now lies in the hands of the Supreme Court.,0.0,96.0,18.0,3.0,7.0,2.0,18.0,5.333333333333333,0.0,66.66666666666666,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,23.0,1.0,2.0,-1.0,0.0,1.0,1.04,0.0,66.67,0.0,0.0,-5.88,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.78,-0.31,0.61,0.84,0.1,-5.0,0.2,0.01,-3.15,0.0,0.08,-0.89,-0.22,-0.04,0.03,-0.04,-0.0,-0.04,-0.04,-0.04,0.0,-0.22,0.03,-0.07,-0.04
47,CDC head of immunization says she expects the virus to spread in the US between communities – ‘It’s not a question of if but when’The US Center for Disease Control and Prevention (CDC) has warned that the coronavirus outbreak could cause “severe disruption” t…,"The Trump administration wants to slash billions of dollars in federal support from Medicaid, food stamps and other safety net programs for the poor, while largely sparing the Medicare program that benefits seniors.",0.0,217.0,44.0,10.0,21.0,1.0,44.0,4.931818181818182,0.0,0.0,0.0,0.0,11.363636363636363,37.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,0.0,0.0,1.0,34.0,11.0,7.0,6.0,-1.0,11.0,-0.61,0.0,0.0,0.0,-6.06,8.33,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,5.52,-0.1,0.69,0.98,0.07,-4.5,0.19,0.01,-3.43,0.0,0.05,-0.72,-0.04,-0.04,0.05,-0.04,-0.02,-0.04,-0.03,-0.04,0.0,-0.04,0.03,-0.07,-0.03
48,Vice President Mike Pence sought to project calm Thursday in his new role as chief coordinator of the government's response to the coronavirus as the Trump administration rushed to contain mounting public concerns and some of the worst stock market declines i…,"When President Donald Trump appointed Vice President Mike Pence in charge of the US government's response to the novel coronavirus on Wednesday, he said the former Indiana governor had ""a certain talent for this.""",0.0,219.0,42.0,6.0,16.0,1.0,42.0,5.214285714285714,0.0,0.0,0.0,2.380952380952381,7.142857142857142,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,0.0,1.0,39.0,8.0,3.0,0.0,-1.0,24.5,-0.08,0.0,0.0,0.0,-0.56,7.14,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.27,0.06,0.69,1.02,0.04,-4.06,0.19,0.01,-3.71,0.0,0.06,-0.64,0.01,-0.04,0.05,-0.02,-0.03,-0.04,-0.02,-0.04,0.0,0.01,0.03,-0.07,-0.02
49,"As the Democratic candidates for president pounded each other in a political battle royale in Las Vegas, there was one clear winner: Donald Trump.""We have not been talking enough about Donald Trump,"" Senator Amy Klobuchar, the Minnesota moderate, said at one …","Michael Bloomberg last year referred to transgender people as ""he, she, or it"" and ""some guy wearing a dress"" while arguing that presidential campaigns centered on social issues aren't relevant to most voters.",0.0,219.0,42.0,6.0,17.0,2.0,21.5,5.214285714285714,0.0,33.33333333333333,0.0,7.142857142857142,0.0,34.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,42.0,9.0,0.0,8.0,0.0,-11.5,-0.15,0.0,33.33,0.0,7.14,-3.03,3.0,0.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.98,0.22,0.69,1.08,0.03,-4.05,0.18,0.01,-3.3,0.0,0.18,-0.71,0.12,-0.04,0.05,-0.02,-0.0,-0.04,-0.03,-0.04,0.0,0.12,0.03,-0.07,-0.03
50,"WEST PALM BEACH, Fla./WASHINGTON (Reuters) - President Donald Trump loves numbers, and the ones he believes illustrate his accomplishments - an unemployment rate at a 50-year-low and stock markets at record highs - have become touchstones in his speeches, ral…","In a sign of Amy Klobuchar's determination to stop Bernie Sanders from becoming the Democratic presidential nominee, her campaign argued in a memo released Monday that the Minnesota senator is the moderate best positioned to beat him.",0.0,221.0,40.0,5.0,20.0,2.0,20.5,5.525,0.0,0.0,0.0,5.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,31.0,0.0,0.0,3.0,23.0,3.0,-2.0,8.0,0.0,-16.5,0.17,0.0,-14.29,0.0,2.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.71,0.32,0.67,1.19,0.03,-4.05,0.19,0.01,-3.57,0.0,0.24,-0.77,0.17,-0.04,0.05,-0.03,-0.02,-0.04,0.01,-0.04,0.0,0.17,0.03,-0.07,0.01
51,There are reasons to be particularly concerned about the possibility of an outbreak in North Korea,Maine primary voters on Tuesday voted to uphold a state law that eliminated philosophical and religious exemptions for mandated childhood vaccines.,0.0,83.0,16.0,3.0,5.0,1.0,16.0,5.1875,0.0,66.66666666666666,0.0,0.0,12.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,-44.0,-5.0,-1.0,-3.0,-1.0,-5.0,-0.86,0.0,66.67,0.0,-4.76,12.5,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,5.76,-0.03,0.62,1.01,0.0,-4.15,0.18,0.01,-2.54,0.0,0.21,-0.59,-0.08,-0.04,0.05,-0.03,-0.03,-0.04,-0.0,-0.04,0.0,-0.08,0.03,-0.07,-0.0
52,Opponents of legalizing medical marijuana in Kentucky pushed back Wednesday as the Senate gets set to decide the fate of a bill that won House passage by a wide margin. Warren County Commonwealth's Attorney Chris Cohron said more research of medical cannabis …,"Tuesday night's debate was a frenetic free-for-all, with six candidates all trying to knock Democratic presidential front-runner Bernie Sanders off the course of claiming the party's nomination.",0.0,218.0,43.0,7.0,19.0,2.0,21.5,5.069767441860465,0.0,0.0,0.0,2.3255813953488373,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,50.0,16.0,3.0,8.0,0.0,-5.5,-1.15,0.0,-25.0,0.0,2.33,-7.41,9.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,6.43,0.13,0.64,1.1,-0.01,-4.14,0.18,0.01,-2.81,0.0,0.22,-0.66,0.03,-0.04,0.04,-0.03,-0.04,-0.04,-0.01,-0.04,0.0,0.03,0.03,-0.07,-0.01
53,"The ship, carrying some 2,400 passengers and 1,100 crew members, is due to reach Oakland, across San Francisco Bay from its original home port destination, on Monday, with the arrival time yet to be determined, Princess Cruises said in a statement. Princess C…","Elizabeth Warren's shock-and-awe attacks on Michael Bloomberg have won her the hearts -- and dollars -- of many liberal Democrats, infusing new oxygen into a campaign that looked to be on the verge of collapse after two disappointing finishes in Iowa and New …",0.0,218.0,43.0,6.0,19.0,2.0,21.5,5.069767441860465,0.0,33.33333333333333,0.0,0.0,0.0,39.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,39.0,0.0,0.0,1.0,1.0,-1.0,1.0,3.0,1.0,-22.5,0.14,0.0,13.33,0.0,-2.27,-6.82,5.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,5.0,0.0,0.0,-1.0,7.07,0.29,0.64,1.18,-0.01,-4.12,0.17,0.01,-2.45,0.0,0.19,-0.72,0.22,-0.04,0.04,-0.01,-0.01,-0.04,-0.01,-0.04,0.0,0.22,0.03,-0.07,-0.01
54,"If patients aren't hospitalized or isolated during the first week of their symptoms, the virus could spread.","Former President Barack Obama is intentionally staying on the sidelines of the Democratic primary fight, though you may not know it from all of those campaign ads in which he is playing a starring role.",0.0,92.0,17.0,5.0,4.0,2.0,17.0,5.411764705882353,0.0,0.0,0.0,0.0,17.647058823529413,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,1.0,-76.0,-18.0,-1.0,-5.0,0.0,-18.0,0.61,0.0,-33.33,0.0,0.0,17.65,-14.0,0.0,0.0,-1.0,0.0,0.0,-2.0,0.0,0.0,-14.0,0.0,0.0,-2.0,5.4,-0.03,0.62,1.0,-0.02,-4.19,0.17,0.01,-2.71,0.0,0.16,-0.46,-0.03,-0.04,0.04,-0.02,-0.02,-0.04,-0.0,-0.04,0.0,-0.03,0.03,-0.07,-0.0
55,"Since losing the 2016 election to Donald Trump, Hillary Clinton has released a memoir about that defeat, launched a political action committee and penned another book about “gutsy women” with her daughter, Chelsea. Some, Clinton is aware, thought she would sl…","Since Evelyn Yang told her story, nearly 40 additional people have alleged sexual misconduct by OB-GYN Robert Hadden, who avoided prison time in a 2016 plea deal.",0.0,220.0,41.0,9.0,15.0,2.0,20.5,5.365853658536586,0.0,11.11111111111111,0.0,4.878048780487805,2.4390243902439024,35.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,35.0,0.0,0.0,3.0,84.0,14.0,5.0,3.0,0.0,-6.5,0.33,0.0,11.11,0.0,4.88,-4.97,8.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,6.07,0.09,0.67,1.01,-0.02,-4.2,0.17,0.01,-2.77,0.0,0.21,-0.48,0.08,-0.04,0.04,-0.02,-0.02,-0.04,0.04,-0.04,0.0,0.08,0.03,-0.07,0.04
56,"It isn’t just Bernie Sanders' supporters who say there’s no path to the nomination for Elizabeth Warren. It’s not sexism, either. It’s math.","It might sound strange, but Bernie Sanders right now has a lot in common with Donald Trump from 2016.",0.0,118.0,23.0,5.0,11.0,4.0,7.666666666666667,5.130434782608695,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,35.0,4.0,2.0,6.0,2.0,-11.33,0.76,0.0,0.0,0.0,-5.26,-5.26,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.94,-0.1,0.66,0.95,0.01,-4.43,0.17,0.0,-3.01,0.0,0.18,-0.54,-0.05,-0.04,0.04,-0.02,-0.03,-0.04,0.03,-0.04,0.0,-0.05,0.02,-0.07,0.03
57,"With Sen. Elizabeth Warren's departure from the Democratic presidential race, ""we're getting a clearer picture of America's future -- and it looks a lot like America's past,"" Stephen Colbert said on Thursday's Late Show. ""The one-time frontrunner, Warren made…","After Joe Biden's stunning comeback on Super Tuesday, the Democratic Party is once again facing the nightmare of 2016: a collision course between its establishment candidate and Bernie Sanders that could leave the party fractured and weakened come November.",0.0,222.0,39.0,4.0,19.0,3.0,13.0,5.6923076923076925,0.0,0.0,0.0,5.128205128205128,0.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,0.0,0.0,1.0,3.0,0.0,-2.0,3.0,1.0,-26.0,0.08,0.0,-16.67,0.0,2.56,-2.56,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.63,-0.02,0.62,1.04,0.02,-4.56,0.17,0.0,-3.25,0.0,0.24,-0.6,0.06,-0.04,0.04,-0.02,-0.04,-0.04,0.03,-0.04,0.0,0.06,0.02,-0.07,0.03
58,"The spread of the new coronavirus, which has infected over 80,000 people worldwide and resulted in the death of more than 3,000, has raised alarms around the world. At the same time, the seasonal influenza, known as the flu, causes severe illness in between 3…","The warning signs around Mike Bloomberg's campaign started flashing in early February. And by Tuesday night, it was clear that all the money in the former New York mayor's bank account couldn't save his sinking campaign.",0.0,216.0,45.0,7.0,10.0,2.0,22.5,4.8,0.0,0.0,0.0,0.0,8.88888888888889,33.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,31.0,9.0,1.0,-5.0,-1.0,4.5,-0.34,0.0,-16.67,0.0,-2.78,3.33,1.0,0.0,0.0,-1.0,3.0,0.0,-2.0,0.0,0.0,1.0,0.0,0.0,-2.0,6.2,0.16,0.64,0.97,0.01,-4.52,0.16,0.0,-3.48,0.0,0.21,-0.51,0.14,-0.04,0.03,-0.02,0.0,-0.04,0.02,-0.04,0.0,0.14,0.02,-0.07,0.02
59,"Five Americans quarantined at an Air Force base in Fairfield, California during the coronavirus outbreak—after being evacuated from Wuhan, China—have been relocated to hospitals after experiencing symptoms that resembled the virus, according to a spokesperson…","Gwyneth Paltrow isn't taking any risks. On her way to Paris, the actress posted a picture to Instagram showing herself taking precaution against the coronavirus.",0.0,226.0,35.0,8.0,14.0,1.0,35.0,6.457142857142857,0.0,12.5,0.0,0.0,5.714285714285714,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,89.0,10.0,3.0,4.0,-2.0,22.5,0.98,0.0,12.5,0.0,0.0,1.71,12.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,0.0,12.0,0.0,0.0,-2.0,6.91,0.17,0.67,0.96,-0.01,-4.28,0.18,0.0,-3.49,0.0,0.19,-0.47,0.18,-0.04,0.03,-0.03,0.01,-0.04,0.01,-0.04,0.0,0.18,0.02,-0.08,0.01
60,"President Trump held a campaign rally Monday in Manchester, where he encouraged his supporters to cast votes for the “weakest candidate” in the Democratic field in Tuesday's New Hampshire primary.","Testing for coronavirus is expanded to patients who have a doctor's order, CDC says CNN WHO Says The Coronavirus Global Death Rate Is 3.4%, Higher Than Earlier Figures ScienceAlert What are the symptoms of Coronavirus and what you should do? | Covid-19 WION U…",0.0,167.0,30.0,3.0,16.0,2.0,30.0,5.566666666666666,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,25.0,0.0,0.0,2.0,-50.0,-14.0,-8.0,-4.0,0.0,15.0,0.63,-1.0,-18.18,0.0,0.0,-2.27,-17.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,-17.0,0.0,0.0,1.0,6.64,0.1,0.62,0.99,-0.02,-4.13,0.19,0.0,-3.71,0.0,0.16,-0.53,0.11,-0.04,0.03,-0.03,-0.0,-0.04,0.03,-0.04,0.0,0.11,0.02,-0.08,0.03
61,The CDC announced several new measures to aid in the mitigation of the spread of the new coronavirus.,"Health care is a big issue for Democratic voters this year. But for Republicans, not so much.",0.0,84.0,18.0,1.0,6.0,2.0,18.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,-1.0,9.5,0.14,0.0,-100.0,0.0,0.0,-5.88,-4.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,5.03,-0.16,0.54,0.86,-0.02,-4.17,0.17,0.0,-3.92,0.0,0.13,-0.58,-0.17,-0.04,0.03,-0.03,-0.01,-0.05,0.02,-0.04,0.0,-0.17,0.02,-0.08,0.02
62,He sent a letter to Justice Department Inspector General Michael Horowitz requesting an investigation into the change in sentencing recommendations for Stone after four prosecutors involved in the case withdrew.,"The US Food and Drug Administration is aware of ""spot shortages,"" but nothing widespread yet, of medical devices due to the coronavirus epidemic. Of particular concern are personal protective equipment such as masks, respirators, gloves and surgical gowns.",0.0,182.0,30.0,5.0,13.0,2.0,30.0,6.066666666666666,0.0,0.0,0.0,3.3333333333333335,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,-37.0,-8.0,3.0,-2.0,-1.0,11.0,0.3,0.0,-100.0,0.0,0.7,-5.26,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,5.04,-0.23,0.53,0.84,-0.02,-4.03,0.19,0.0,-4.13,0.0,0.16,-0.64,-0.21,-0.04,0.03,-0.03,-0.01,-0.05,0.01,-0.04,0.0,-0.21,0.02,-0.08,0.01
63,"The former Hollywood producer was admitted late on Monday to a Bellevue Hospital unit for inmates, hours after a Manhattan jury found him guilty of sexually assaulting former production assistant Mimi Haleyi in 2006 and raping former aspiring actress Jessica …","The influential Culinary Union distributed a flier that says Vermont Sen. Bernie Sanders would ""End Culinary healthcare"" if elected president of the United States.",0.0,220.0,41.0,6.0,17.0,1.0,41.0,5.365853658536586,0.0,16.666666666666664,0.0,0.0,4.878048780487805,36.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,36.0,0.0,0.0,1.0,80.0,17.0,1.0,5.0,-2.0,29.0,-0.47,0.0,16.67,0.0,-4.17,4.88,14.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,1.0,5.63,-0.12,0.53,0.89,-0.05,-3.71,0.19,0.0,-4.07,0.0,0.13,-0.61,-0.09,-0.04,0.03,-0.03,-0.0,-0.05,0.01,-0.04,0.0,-0.09,0.02,-0.08,0.01
64,"Democratic presidential candidate Joe Biden is looking ahead to the critical Super Tuesday primary slate with a new endorsement from a Texas congresswoman who served as an impeachment manager in the Senate trial of President Donald Trump. Rep. Sylvia Garcia, …",Jorge Trejo-Ibarra lit up when Bernie Sanders talked about health care at a Las Vegas rally over the weekend.,0.0,220.0,41.0,3.0,20.0,3.0,13.666666666666666,5.365853658536586,0.0,33.33333333333333,0.0,2.4390243902439024,2.4390243902439024,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,129.0,22.0,1.0,11.0,1.0,-5.33,0.58,0.0,33.33,0.0,2.44,2.44,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,6.21,-0.01,0.49,0.98,-0.03,-3.83,0.19,0.0,-3.75,0.0,0.15,-0.63,0.04,-0.04,0.03,-0.04,-0.01,-0.05,0.0,-0.04,0.0,0.04,0.02,-0.08,0.0
