,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
42,"One offshore engineer said that ""no sane contractor or responsible government"" would attempt to build such a bridge.",The astronauts on the International Space Station could have some visitors next year.,0.0,99.0,18.0,4.0,6.0,2.0,18.0,5.5,0.0,0.0,0.0,5.555555555555555,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,26.0,5.0,2.0,0.0,0.0,5.0,-0.12,0.0,0.0,0.0,5.56,0.0,5.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.7,0.68,0.32,2.36,0.13,-2.07,0.03,-0.04,-1.9,0.0,-0.44,0.27,-0.87,-0.05,-0.02,-0.02,0.32,-0.06,-0.33,0.02,0.02,-0.87,-0.04,-0.13,-0.33
43,The man who was found guilty of manslaughter in the shooting death of an unarmed black man during a parking lot dispute was attacked in prison Tuesday and ha...,"In a US Army first, 1,000 recruits took their enlistment oath Wednesday from an Army astronaut in space.",0.0,132.0,29.0,5.0,10.0,2.0,29.0,4.551724137931035,0.0,40.0,0.0,0.0,13.793103448275861,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,45.0,11.0,4.0,2.0,0.0,11.0,-0.28,0.0,40.0,0.0,0.0,13.79,5.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,5.0,0.0,0.0,-1.0,5.02,0.63,0.32,2.28,0.12,-1.86,0.01,-0.04,-1.3,0.0,-0.49,0.55,-0.97,-0.05,-0.02,-0.02,0.3,-0.06,-0.34,0.02,0.02,-0.97,-0.04,-0.13,-0.34
44,Schools are considering online lesson plans and hospitals are already in high gear already because of flu season.,"Adidas is one of the latest companies to send materials to the International Space Station in the name of science. Or, in this particular case, more comfortable footwear.",0.0,96.0,18.0,3.0,7.0,2.0,18.0,5.333333333333333,0.0,66.66666666666666,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,-47.0,-10.0,1.0,-3.0,-1.0,4.0,0.23,0.0,16.67,0.0,-3.57,0.0,-5.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,3.58,0.33,0.27,2.14,0.11,-1.9,0.02,-0.04,-0.13,0.0,-0.54,0.51,-1.22,-0.05,0.0,-0.02,0.28,-0.06,-0.35,0.02,0.02,-1.22,-0.04,-0.13,-0.35
45,"BMW's all-electric i4 sedan concept is here, with 530 horsepower and rose-gold paint. Come 2021, it may prove to be a formidable Tesla competitor.",SpaceX has signed a deal with a space tourism company to organize a trip orbiting the Earth for a handful of adventurous travelers.,0.0,123.0,24.0,5.0,7.0,3.0,12.0,5.125,0.0,40.0,0.0,4.166666666666666,0.0,24.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,1.0,14.0,1.0,1.0,-2.0,1.0,-11.0,0.39,0.0,40.0,0.0,-0.18,0.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,2.78,0.17,0.27,2.0,0.13,-2.08,0.02,-0.04,0.41,0.0,-0.5,0.47,-1.24,-0.05,0.0,-0.03,0.3,-0.06,-0.34,0.02,0.02,-1.24,-0.04,-0.13,-0.34
46,"When doomsday comes, millionaire ""preppers"" may head underground and live out Armageddon in style at the Survival Condo Project in Kansas.",What was in a purse from 1957 that was found in the space between a locker and a wall in an Ohio middle school? Now we know.,0.0,118.0,21.0,4.0,8.0,2.0,21.0,5.619047619047619,0.0,0.0,0.0,0.0,4.761904761904762,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,20.0,-6.0,0.0,2.0,0.0,7.5,1.99,-1.0,-50.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.91,-0.04,0.25,1.9,0.12,-2.05,0.03,-0.04,0.08,0.0,-0.55,0.54,-1.37,-0.05,0.0,-0.03,0.28,-0.06,-0.35,0.02,0.02,-1.37,-0.04,-0.13,-0.35
47,"A taxi driver in Tokyo has tested positive for the coronavirus, NHK public TV reported, marking a further spread of the disease in Japan even as authorities said some passengers aboard a ship quarantined off its coast would finally be allowed to disembark. Th…","Tiny heart cells are among the new batch of science experiments heading for the International Space Station Friday night, but their potential to help patients with heart disease on Earth is exponential.",0.0,217.0,44.0,11.0,13.0,2.0,22.0,4.931818181818182,0.0,9.090909090909092,0.0,2.272727272727273,0.0,38.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,38.0,0.0,0.0,1.0,46.0,12.0,7.0,-1.0,0.0,-10.0,-0.41,0.0,-40.91,0.0,2.27,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,3.15,0.24,0.37,1.9,0.11,-2.0,0.02,-0.04,-0.05,0.0,-0.56,0.5,-1.09,-0.05,0.0,-0.01,0.26,-0.06,-0.34,0.02,0.02,-1.09,-0.04,-0.13,-0.34
48,"(Bloomberg) -- Welcome to the Brussels Edition, Bloomberg’s daily briefing on what matters most in the heart of the European Union. Sign up here to get it in your inbox every weekday morning.Weeks after Alphabet chief Sundar Pichai visited the European Union …","President Trump's budget, which was released last month, outlines several moonshots that are unlikely to pass a divided Congress. But there's one in particular that both Republicans and Democrats should support wholeheartedly: the $25.2 billion request to fun…",0.0,218.0,43.0,6.0,17.0,3.0,14.666666666666666,5.069767441860465,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,33.0,0.0,0.0,2.0,-5.0,5.0,-3.0,8.0,0.0,1.67,-0.8,0.0,-22.22,0.0,-5.26,-2.63,-1.0,1.0,0.0,1.0,-3.0,0.0,2.0,0.0,0.0,-1.0,0.0,0.0,2.0,4.35,0.48,0.39,1.98,0.12,-2.11,0.02,-0.04,-0.36,0.0,-0.6,0.46,-0.93,-0.03,-0.0,0.01,0.24,-0.06,-0.3,0.02,0.02,-0.93,-0.04,-0.13,-0.3
49,"The Air Force wants to free up some money for future technology, and that means saying goodbye these workhorse aircraft.","China's Chang'e-4 mission, the first to land on the far side of the moon, is unveiling lunar secrets one layer at a time, according to a new study.",0.0,101.0,20.0,5.0,6.0,2.0,20.0,5.05,0.0,0.0,0.0,5.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,-19.0,-8.0,1.0,-3.0,0.0,-8.0,0.76,0.0,-25.0,0.0,5.0,0.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.16,0.26,0.39,1.84,0.11,-2.1,0.02,-0.04,-0.65,0.0,-0.55,0.43,-1.04,-0.03,-0.0,0.03,0.22,-0.06,-0.31,0.02,0.02,-1.04,-0.04,-0.13,-0.31
50,"Coronavirus poses different challenges for democracies than for China, where COVID-19 began, as they balance public health with individual rights.","Richard Branson's Virgin Galactic has been on a tear this year. The stock is up 200% so far in 2020 and even rallied Monday as the Dow plummeted more than 1,000 points. Apparently in space, nobody can hear you scream coronavirus (or bubble).",0.0,127.0,20.0,3.0,7.0,2.0,20.0,6.35,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,-72.0,-23.0,-4.0,-8.0,-2.0,5.67,1.72,0.0,-28.57,0.0,0.0,-2.33,-23.0,0.0,-1.0,0.0,-3.0,0.0,-1.0,0.0,0.0,-23.0,0.0,0.0,-1.0,2.53,0.04,0.34,1.72,0.1,-2.09,0.04,-0.04,-0.94,0.0,-0.59,0.39,-1.18,-0.03,-0.0,0.02,0.2,-0.06,-0.32,0.02,0.02,-1.18,-0.04,-0.13,-0.32
51,"LOÍZA, Puerto Rico -- A dozen dancers wearing bright, colorful ankle-length skirts gathered around five wooden drums. Their shoulders and hips pulsed with the percussion, an upbeat, African-inspired rhythm.Loiza, a township founded by formerly enslaved Africa…","Blueland's cleaners and foaming hand soap aren't just good, but they can help save the planet.",0.0,225.0,36.0,5.0,16.0,3.0,12.333333333333334,6.25,0.0,0.0,0.0,8.333333333333332,0.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,146.0,20.0,0.0,11.0,1.0,-3.67,1.31,0.0,0.0,0.0,2.08,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,3.81,0.14,0.34,1.78,0.11,-2.24,0.07,-0.04,-1.21,0.0,-0.48,0.36,-0.97,-0.03,-0.0,0.02,0.2,-0.06,-0.33,0.02,0.02,-0.97,-0.04,-0.13,-0.33
52,"Here's the life of Michael Bloomberg so far — including how he made his fortune, his years in politics, and his personal life.","There's no shortage of headphones on the market these days. As a result, it's hard to filter for the best products. Sol Republic stands out in this crowded space with its Soundtrack and Soundtrack Pro cans.",0.0,104.0,23.0,3.0,7.0,2.0,23.0,4.521739130434782,0.0,0.0,0.0,4.3478260869565215,0.0,20.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,20.0,0.0,0.0,4.0,-67.0,-13.0,-1.0,-6.0,-2.0,11.0,-0.23,0.0,0.0,0.0,1.57,-8.33,-12.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,-12.0,0.0,0.0,3.0,2.76,-0.01,0.3,1.67,0.11,-2.17,0.05,-0.04,-1.48,0.0,-0.44,0.33,-1.06,-0.03,0.01,0.02,0.18,-0.06,-0.26,0.02,0.02,-1.06,-0.04,-0.13,-0.26
53,"The Rust programming language has become a serious contender in the space of ""systems"" programming languages, and has recently been adopted by many of the te...","Boeing's Starliner spacecraft, which was slated to begin flying NASA astronauts to the International Space Station this year, faces new questions about safety after a botched test flight in December.",0.0,135.0,26.0,6.0,8.0,2.0,26.0,5.1923076923076925,0.0,16.666666666666664,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,-35.0,-4.0,1.0,-6.0,0.0,-4.0,-0.47,0.0,-3.33,0.0,0.0,0.0,-10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,2.32,-0.1,0.32,1.59,0.1,-2.05,0.05,-0.04,-1.42,0.0,-0.49,0.3,-1.2,-0.03,0.01,0.03,0.17,-0.06,-0.27,0.02,0.02,-1.2,-0.04,-0.13,-0.27
54,The hacking wunderkind thinks Big Tech's approach won't work. He built a $999 autonomous driving system that runs on a smartphone. ------------------ Subscri...,"Google has shared bird's-eye-view images of some of Earth's most stunning landscapes from space for years now, and it just released its largest update to its Google Earth View collection with 1,000 new images.",0.0,138.0,23.0,6.0,8.0,4.0,7.666666666666667,6.0,0.0,0.0,0.0,8.695652173913043,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,-38.0,-11.0,3.0,-4.0,2.0,-26.33,0.82,0.0,0.0,0.0,5.75,0.0,-7.0,0.0,0.0,-2.0,0.0,0.0,-3.0,0.0,0.0,-7.0,0.0,0.0,-3.0,1.95,-0.24,0.34,1.5,0.13,-2.27,0.07,-0.04,-1.68,0.0,-0.37,0.27,-1.27,-0.03,0.01,0.03,0.17,-0.06,-0.28,0.02,0.02,-1.27,-0.04,-0.13,-0.28
55,"""Friends fight angry space prince."" View Entire Post ›","At Texas Green Plumbing, a residential plumbing company in Dallas, the setup resembles a traditional workplace: a reception area, several offices and a training space. But one room has been transformed into a home-made studio decked out with a microphone, vid…",0.0,46.0,9.0,1.0,7.0,2.0,5.0,5.111111111111111,0.0,0.0,0.0,0.0,11.11111111111111,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,-174.0,-32.0,-4.0,-10.0,0.0,-15.5,-0.25,0.0,-20.0,0.0,0.0,11.11,-26.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-26.0,0.0,0.0,0.0,-0.05,-0.62,0.26,1.4,0.12,-2.53,0.07,-0.04,-1.92,0.0,-0.42,0.44,-1.55,-0.03,0.01,0.03,0.15,-0.06,-0.29,0.02,0.02,-1.55,-0.04,-0.13,-0.29
56,Your friends are gonna think you paid Joanna Gaines to redecorate your space. Joke's on them. View Entire Post ›,"Reshma Saujani of Girls Who Code explains why she always talks about legendary NASA mathematician Katherine Johnson to young girls: Johnson gave us a new perspective on our planet, a view of earth from space. And she gave us a new perspective on ourselves: on…",0.0,93.0,20.0,5.0,9.0,3.0,6.666666666666667,4.65,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,20.0,0.0,0.0,2.0,-123.0,-25.0,1.0,-9.0,1.0,-15.83,-0.15,0.0,20.0,0.0,-2.22,0.0,-6.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,-3.0,0.0,-1.15,-0.8,0.26,1.34,0.13,-2.75,0.06,-0.04,-1.8,0.0,-0.46,0.41,-1.63,-0.03,0.01,0.02,0.14,-0.06,-0.26,0.02,0.02,-1.63,-0.04,-0.13,-0.26
57,"They also spoke about the doubts they've experienced in their relationship, and gave an update on how their marriage is doing now. View Entire Post ›","NASA astronaut Christina Koch returned to Earth last Thursday after a record-breaking 328 days in space, the longest single spaceflight by a woman. The first thing she did was relish the special aspects of home, like reuniting with her dog, eating her favorit…",0.0,124.0,26.0,6.0,8.0,2.0,13.0,4.769230769230769,0.0,16.666666666666664,0.0,0.0,3.8461538461538463,24.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,24.0,0.0,0.0,3.0,-94.0,-17.0,0.0,-6.0,0.0,-8.5,-0.3,0.0,0.0,0.0,-4.65,3.85,-13.0,0.0,0.0,0.0,-1.0,0.0,-2.0,0.0,0.0,-13.0,0.0,0.0,-2.0,-1.69,-0.87,0.28,1.27,0.12,-2.86,0.05,-0.04,-1.74,0.0,-0.5,0.45,-1.64,-0.03,0.01,0.02,0.12,-0.06,-0.22,0.02,0.02,-1.64,-0.04,-0.13,-0.22
59,SpaceX wraps up its initial NASA cargo contract with 20th flight to space station.,"Richard Branson's Virgin Galactic is orbiting high above the rest of Wall Street. Virgin Galactic shares soared nearly 20% Tuesday, putting them on track for their seventh straight day of gains. The stock is now up a stunning 205% so far in 2020.",0.0,69.0,14.0,1.0,7.0,2.0,14.0,4.928571428571429,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,1.0,-135.0,-29.0,-4.0,-10.0,-2.0,-0.33,0.18,0.0,-40.0,0.0,-4.65,0.0,-21.0,0.0,-1.0,0.0,-3.0,0.0,-1.0,0.0,0.0,-21.0,0.0,0.0,-1.0,-3.58,-1.25,0.19,1.12,0.12,-3.12,0.05,-0.04,-1.78,0.0,-0.58,0.61,-1.85,-0.03,0.02,0.02,0.1,-0.06,-0.2,0.02,0.02,-1.85,-0.02,-0.13,-0.2
60,"The NASA astronaut Christina Koch returned to Earth after 328 days in space, the longest mission by a woman.","With drawer organizers, shelving units, garment racks and more, Wayfair's new Dotted Line is about to make transforming (and organizing) your home easier than ever.",0.0,90.0,19.0,1.0,9.0,2.0,19.0,4.7368421052631575,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,-50.0,-6.0,-3.0,0.0,0.0,-6.0,-0.86,0.0,-25.0,0.0,-4.0,0.0,-6.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-6.0,0.0,0.0,-1.0,-4.6,-1.42,0.13,1.07,0.12,-3.12,0.05,-0.04,-2.0,0.0,-0.62,0.58,-1.93,-0.04,0.02,0.01,0.1,-0.06,-0.21,0.02,0.02,-1.93,-0.02,-0.13,-0.21
61,It's like a cosmic story of Dr. Jekyll and Mr. Hyde.,"For one day only, Amazon is discounting refurbished 2018 MacBook Air laptops. Right now, you can score the Air with 128GB for $749.99, or snag the 256GB model for $819.99.",0.0,42.0,11.0,1.0,5.0,4.0,3.6666666666666665,3.8181818181818183,0.0,0.0,0.0,9.090909090909092,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,-100.0,-19.0,-4.0,-2.0,-1.0,-4.33,-0.92,0.0,-20.0,0.0,9.09,-3.33,-13.0,0.0,0.0,0.0,-6.0,0.0,-1.0,0.0,0.0,-13.0,0.0,0.0,-1.0,-6.37,-1.72,0.07,0.95,0.14,-3.36,0.02,-0.04,-2.21,0.0,-0.51,0.55,-2.15,-0.04,0.02,0.01,0.08,-0.06,-0.22,0.02,0.02,-2.15,-0.03,-0.13,-0.22
62,"""We view this behavior as unusual and disturbing""",Country music stars are giving back to the city their genre calls home.,0.0,42.0,8.0,2.0,1.0,1.0,8.0,5.25,0.0,0.0,0.0,0.0,25.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,-17.0,-5.0,-1.0,-5.0,-1.0,-5.0,0.71,0.0,-33.33,0.0,0.0,25.0,-5.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-5.0,0.0,0.0,-1.0,-8.07,-2.05,0.02,0.78,0.12,-3.53,0.03,-0.04,-2.42,0.0,-0.54,0.92,-2.4,-0.04,0.02,0.01,0.07,-0.06,-0.23,0.02,0.02,-2.4,-0.03,-0.13,-0.23
63,"Scientists just discovered a ""baby giant"" planet closer to Earth than any other — a mere 330 light years away.The exoplanet — a planet beyond our solar system — was discovered by scientists at the Rochester Institute of Technology, and the findings were publi…","Mariam Kamara's sustainability-minded approach to design, blending contemporary and traditional influences, that have earned her acclaim and accolades.",0.0,217.0,44.0,5.0,18.0,2.0,22.5,4.931818181818182,0.0,40.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,0.0,83.0,26.0,1.0,12.0,0.0,4.5,-2.51,0.0,40.0,0.0,-11.11,0.0,16.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,0.0,16.0,0.0,1.0,-2.0,-7.0,-1.81,0.02,0.88,0.11,-3.46,0.02,-0.04,-1.99,0.0,-0.58,0.88,-2.27,-0.04,0.02,0.01,0.08,-0.06,-0.24,0.02,0.02,-2.27,-0.03,-0.12,-0.24
64,Thanks to this first-of-its-kind attack missile.,"Between sticky notes, pens and notebooks, it's too easy to have a cluttered desk. So we asked experts for their tips (and favorite products) for making things neat again.",0.0,43.0,6.0,1.0,3.0,2.0,6.0,7.166666666666667,0.0,0.0,0.0,0.0,16.666666666666664,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,-99.0,-23.0,-3.0,-5.0,-1.0,-8.5,2.27,0.0,0.0,0.0,-10.34,13.22,-21.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-21.0,0.0,-1.0,-1.0,-8.63,-2.17,-0.03,0.74,0.11,-3.65,0.05,-0.04,-2.2,0.0,-0.62,1.1,-2.55,-0.04,0.02,0.0,0.06,-0.06,-0.24,0.02,0.02,-2.55,-0.03,-0.12,-0.24
65,Did mere luck help us avoid catastrophe?,"Delta Air Lines CEO Ed Bastian added a bit of fuel to the great seat recline debate on Friday. In an interview on CNBC, Bastian said that he thinks passenger have a right to recline, but the polite thing to do is ""ask if it's OK first.""",0.0,34.0,7.0,3.0,3.0,1.0,7.0,4.857142857142857,1.0,0.0,0.0,14.285714285714285,14.285714285714285,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,-156.0,-40.0,-5.0,-14.0,-2.0,-9.0,0.81,1.0,-12.5,0.0,7.9,14.29,-29.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-29.0,0.0,1.0,-1.0,-10.34,-2.5,-0.06,0.6,0.08,-3.82,0.05,-0.03,-2.39,0.0,-0.43,1.28,-2.8,-0.04,0.01,0.0,0.05,-0.06,-0.25,0.02,0.02,-2.8,-0.03,-0.1,-0.25
66,With disastrous results.,"Build your own home gym today with this TRX Suspension Training System, now on sale in Amazon's Gold Box.",0.0,22.0,3.0,1.0,1.0,2.0,3.0,7.333333333333333,0.0,0.0,0.0,0.0,33.33333333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-65.0,-16.0,0.0,-10.0,0.0,-16.0,2.75,0.0,0.0,0.0,0.0,33.33,-16.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-16.0,0.0,0.0,-1.0,-12.19,-2.87,-0.12,0.45,0.08,-4.04,0.08,-0.03,-2.58,0.0,-0.47,1.74,-3.11,-0.04,0.01,0.0,0.04,-0.06,-0.26,0.01,0.01,-3.11,-0.03,-0.1,-0.26
67,"Iran unveiled a new short-range missile called Thunder on Sunday and launched a satellite named Victory which failed to reach orbit. The developments took place at a time of high tension with the United States, which killed Iranian military commander Qassem S…","It's not often you find a MacBook Pro marked down more than a few hundred dollars, but right now, B&H is taking $600 off the 2017 MacBook Pro.",0.0,219.0,42.0,8.0,17.0,2.0,21.0,5.214285714285714,0.0,0.0,0.0,0.0,7.142857142857142,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,104.0,14.0,3.0,10.0,0.0,-7.0,1.11,0.0,-20.0,0.0,-3.57,7.14,13.0,0.0,0.0,-1.0,-3.0,0.0,-1.0,0.0,0.0,13.0,0.0,0.0,-1.0,-11.08,-2.67,-0.07,0.53,0.07,-3.99,0.08,-0.03,-2.77,0.0,-0.51,1.8,-2.9,-0.04,0.01,-0.0,0.03,-0.06,-0.27,0.01,0.01,-2.9,-0.03,-0.1,-0.27
68,"Police in Vietnam have charged seven people in connection with the deaths of 39 migrants whose bodies were discovered in the back of a truck near London last year, authorities said late on Thursday. The victims, who included two 15-year-old boys, were mostly …","Hidden away in a dead-end alley, The Misanthrope Society is a quirky addition to Taipei's bar scene that serves up creative cocktails, black humor and a dislike of humankind.",0.0,217.0,44.0,7.0,15.0,2.0,22.0,4.931818181818182,0.0,28.57142857142857,0.0,0.0,0.0,35.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,71.0,15.0,5.0,3.0,0.0,-7.0,-0.1,0.0,-21.43,0.0,-6.9,-3.45,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,-10.04,-2.44,-0.03,0.58,0.07,-3.93,0.08,-0.03,-2.54,0.0,-0.54,1.76,-2.73,-0.04,0.01,-0.0,0.06,-0.06,-0.27,0.01,0.01,-2.73,-0.03,-0.11,-0.27
69,"Brazil on Monday authorized its national public security force to support efforts to fight deforestation in the Amazon, amid worries that 2020 could see another surge in destruction of the world's largest rainforest. Justice Minister Sergio Moro approved the …","Riot Games, the video game studio behind one of the world's biggest PC games, ""League of Legends,"" is revealing more details about its first shooter game.",0.0,221.0,40.0,6.0,17.0,2.0,20.0,5.525,0.0,0.0,0.0,2.5,5.0,33.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,33.0,0.0,0.0,1.0,92.0,14.0,4.0,4.0,0.0,-6.0,0.56,0.0,-50.0,0.0,2.5,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,-8.97,-2.27,-0.02,0.65,0.06,-3.9,0.08,-0.03,-2.72,0.0,-0.54,1.79,-2.6,-0.04,0.01,-0.01,0.06,-0.06,-0.27,0.01,0.01,-2.6,-0.03,-0.11,-0.27
70,They have no real competition.,"Risk Takers, a special series by CNN Business, spotlights 20 strategic bets designed to push global business forward.",0.0,26.0,5.0,1.0,1.0,2.0,5.0,5.2,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,-74.0,-13.0,-2.0,-6.0,0.0,-13.0,-0.36,0.0,0.0,0.0,0.0,0.0,-13.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,-13.0,0.0,0.0,1.0,-10.67,-2.6,-0.07,0.5,0.06,-4.08,0.08,-0.03,-2.89,0.0,-0.57,1.74,-2.86,-0.04,0.01,-0.01,0.05,-0.06,-0.26,0.01,0.01,-2.86,-0.03,-0.11,-0.26
71,"(Bloomberg) -- South Africa’s weak economic growth is due to unsustainable policies and monetary policy alone can’t fix that, Reserve Bank Governor Lesetja K...","The complete guide to American Express Centurion Lounges, including which airports have them, how to get in and a look at the new LAX location.",0.0,137.0,24.0,4.0,13.0,2.0,24.0,5.708333333333333,0.0,25.0,0.0,0.0,8.333333333333332,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,18.0,-1.0,1.0,4.0,0.0,-1.0,0.95,0.0,25.0,0.0,0.0,8.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-10.78,-2.66,-0.08,0.52,0.05,-4.0,0.09,-0.03,-2.72,0.0,-0.6,1.82,-2.85,-0.04,0.01,-0.01,0.04,-0.06,-0.27,0.01,0.01,-2.85,-0.03,-0.11,-0.27
