,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
60,President Donald Trump was quiet about Attorney General William Barr's criticism despite attacking John Kelly and Mike Bloomberg earlier Thursday.,"A Mexican national has been arrested and charged with acting as a Russian agent within the United States, the Justice Department said Tuesday.",0.0,127,20,2,13,2,20.0,6.35,0,50.0,0.0,5.0,5.0,20,0,0,0,0,0,0,0,0,20,0,0,0,7.0,-3.0,-4.0,7.0,0.0,-3.0,1.13,0.0,33.33,0.0,5.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.87,0.4,0.31,1.33,0.31,-5.62,0.11,0.0,-0.05,0.0,0.74,-0.23,0.51,0.0,0.0,0.07,-0.04,0.04,0.23,-0.06,-0.01,0.51,0.07,-0.01,0.23
61,"An Iraqi Kurdish Islamist suspected of plotting attacks in Europe and the Middle East will be extradited from Norway to Italy, the Justice Ministry in Oslo s...","Elie Honig writes that Justice Sonia Sotomayor's recent, blistering dissent in an immigration case was an uncharacteristic rebuke of her conservative colleagues.",0.0,134,27,5,13,2,27.0,4.962962962962963,0,20.0,0.0,0.0,3.7037037037037033,23,0,0,0,0,0,0,0,0,23,0,0,0,-6.0,5.0,2.0,3.0,0.0,5.0,-1.4,0.0,-13.33,0.0,0.0,-14.48,3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,3.0,0.0,0.0,-2.0,5.0,0.27,0.3,1.3,0.3,-5.56,0.11,0.0,0.1,0.0,0.71,-0.23,0.41,0.0,0.0,0.07,-0.05,0.04,0.21,-0.06,-0.01,0.41,0.07,-0.01,0.21
62,"A federal judge has denied a motion that could have allowed the release of more than 1,000 documents related to the investigation of crimes committed by Jeffrey Epstein and others.The motion, filed by the Miami Herald and investigative journalist Julie K. Bro…",This is only the beginning -- that was the message from a group of women known as the Silence Breakers had on Monday following the conviction of Harvey Weinstein on two of five charges in a New York criminal case.,0.0,219,42,8,15,3,14.333333333333334,5.214285714285714,0,0.0,0.0,0.0,2.380952380952381,33,0,0,0,1,0,0,0,0,33,0,0,0,45.0,2.0,3.0,1.0,1.0,-25.67,0.86,0.0,-40.0,0.0,0.0,-0.12,4.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.52,0.38,0.33,1.3,0.32,-5.7,0.1,0.0,-0.06,0.0,0.68,-0.25,0.47,0.0,0.0,0.07,-0.04,0.04,0.19,-0.06,-0.01,0.47,0.07,-0.01,0.19
63,"President Trump tweeted early Tuesday morning that a prosecutor’s recommendation for at least seven years of jail time for Roger Stone was “horrible and very unfair,” and implied a potential pardon was on the cards for his longtime confidant.“The real crimes …",Mitch Landrieu offers 2020 Democrats pointers on how to connect with southern voters ahead of primary elections.,0.0,219,42,7,16,2,21.5,5.214285714285714,0,28.57142857142857,0.0,4.761904761904762,2.380952380952381,33,0,0,0,1,0,1,0,0,33,0,0,1,123.0,25.0,5.0,10.0,0.0,4.5,-0.43,0.0,28.57,0.0,4.76,2.38,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,1.0,6.01,0.49,0.35,1.32,0.31,-5.72,0.1,0.0,0.22,0.0,0.72,-0.27,0.53,0.0,0.0,0.06,-0.04,0.04,0.19,-0.06,-0.01,0.53,0.07,-0.01,0.19
64,"Judge Amy Berman Jackson said she will still hand down Stone's sentence on Thursday, but indicated she plans to defer the execution of the sentence.","It might sound odd to support a libertarian like Paul and then go for Bernie just a decade later, but it's much easier than it seems, writes Edwin Lyngar",0.0,124,25,5,10,2,25.0,4.96,0,0.0,0.0,0.0,0.0,21,0,0,0,0,0,2,0,0,21,0,0,2,-1.0,-4.0,-2.0,5.0,1.0,-4.0,0.65,0.0,0.0,0.0,-10.34,-3.45,-6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-6.0,0.0,0.0,1.0,5.03,0.33,0.34,1.25,0.31,-5.69,0.1,0.0,0.06,0.0,0.68,-0.33,0.4,0.0,-0.0,0.06,-0.05,0.04,0.2,-0.06,-0.01,0.4,0.07,-0.01,0.2
65,"""Mr. Barr's actions in doing the President's personal bidding unfortunately speak louder than his words,"" the former DOJ officials wrote.","On the eve of their next presidential primary debate, three Democratic contenders grappled with former New York City Mayor Michael Bloomberg's presence on the stage for the first time.",0.0,118,20,2,8,3,10.0,5.9,0,0.0,0.0,0.0,10.0,18,0,0,0,0,0,1,0,0,18,0,0,1,-38.0,-9.0,1.0,-4.0,1.0,-19.0,0.52,0.0,0.0,0.0,0.0,10.0,-8.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,3.99,0.1,0.28,1.15,0.32,-5.88,0.1,0.0,-0.09,0.0,0.65,-0.23,0.23,0.0,-0.0,0.06,-0.06,0.04,0.2,-0.06,-0.01,0.23,0.06,-0.01,0.2
66,"U.S. Attorney General William Barr on Wednesday questioned whether Facebook, Google and other major online platforms still need immunity from legal liability that has prevented them from being sued over the material their users post. ""Given this changing tech…",Here's what else you need to know to Get Up to Speed and Out the Door.,0.0,222,39,8,15,4,10.0,5.6923076923076925,0,0.0,0.0,0.0,5.128205128205128,37,0,0,0,0,0,2,0,0,37,0,0,2,167.0,23.0,4.0,11.0,2.0,-6.0,2.25,0.0,0.0,0.0,0.0,5.13,24.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,24.0,0.0,0.0,1.0,4.53,0.16,0.31,1.16,0.35,-6.07,0.11,0.0,-0.25,0.0,0.62,-0.21,0.35,0.0,-0.0,0.06,-0.07,0.04,0.21,-0.06,-0.01,0.35,0.06,-0.01,0.21
67,New York police announced the arrest of a 14-year-old boy on Saturday who they said fatally stabbed a teenage woman during a brutal Manhattan robbery two mon...,"Michael Bloomberg apologized for the first time on the campaign trail Thursday for the New York Police Department's ""stop and frisk"" policing tactic, which he repeatedly defended while serving as mayor of New York. The apology followed audio from 2015 surfaci…",0.0,134,27,3,10,2,27.0,4.962962962962963,0,0.0,0.0,0.0,7.4074074074074066,24,0,0,0,1,0,0,0,0,24,0,0,0,-86.0,-14.0,-2.0,-10.0,0.0,6.5,-0.4,0.0,0.0,0.0,0.0,7.41,-10.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-10.0,0.0,0.0,-1.0,3.76,0.05,0.27,1.09,0.34,-6.0,0.1,0.0,-0.39,0.0,0.59,-0.16,0.27,0.0,-0.0,0.05,-0.06,0.04,0.19,-0.06,-0.01,0.27,0.06,-0.01,0.19
68,"A federal court on Wednesday ruled that the Trump administration could withhold grants to New York City, as well as seven states, due to their refusal to cooperate with the federal immigration enforcement efforts.The 2nd Circuit Court of Appeals in Manhattan …","Federal Judge Amy Berman Jackson swiftly and scathingly told President Donald Trump's long-time friend Roger Stone there's no legal reason he should be able to remove her from his criminal case, two days after he accused her of bias because she said jurors wh…",0.0,219,42,5,16,2,21.5,5.214285714285714,0,0.0,0.0,2.380952380952381,2.380952380952381,33,0,0,0,2,0,1,0,0,33,0,0,1,2.0,-2.0,-3.0,0.0,1.0,-22.5,0.28,0.0,-12.5,0.0,2.38,-6.71,-7.0,0.0,-2.0,0.0,1.0,0.0,-7.0,0.0,0.0,-7.0,0.0,0.0,-7.0,4.24,0.15,0.26,1.11,0.34,-6.02,0.1,0.0,-0.54,0.0,0.6,-0.18,0.33,0.0,-0.0,0.05,-0.04,0.03,0.19,-0.06,-0.01,0.33,0.06,-0.01,0.19
69,Australia’s prime minister and Israel’s president on Wednesday discussed an extradition request for a former school principal whose alleged abuse of dozens of Australian schoolgirls has cast a shadow over the Israeli leader’s visit. Prime Minister Scott Morri…,Lawmakers will take a historic vote on Wednesday when the House of Representatives takes up legislation to make lynching a federal crime.,0.0,223,38,5,22,2,19.0,5.868421052631579,0,0.0,0.0,0.0,2.631578947368421,34,1,0,0,0,0,0,0,0,34,0,0,0,107.0,16.0,0.0,15.0,0.0,-3.0,0.6,0.0,0.0,0.0,0.0,-1.91,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.77,0.2,0.25,1.22,0.34,-6.07,0.11,0.0,-0.68,0.0,0.57,-0.2,0.4,0.01,-0.0,0.05,-0.05,0.03,0.18,-0.06,-0.01,0.4,0.06,-0.01,0.18
70,"A federal magistrate on Friday excoriated the government for refusing to turn over its investigative file in the death of a Virginia man shot by U.S. Park Police. The files are sought by the family of Bijan Ghaisar, who died in 2017 after he was shot by Park …","Trump made a series of false and misleading claims about Stone, special counsel Robert Mueller and a federal judge in tweets and public remarks Tuesday and Wednesday.",0.0,212,49,8,17,4,12.5,4.326530612244898,0,25.0,0.0,0.0,6.122448979591836,35,0,0,0,1,0,2,0,0,35,0,0,2,72.0,22.0,7.0,5.0,2.0,-14.5,-0.86,0.0,25.0,0.0,0.0,-1.28,14.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,2.0,5.13,0.4,0.28,1.25,0.36,-6.21,0.09,0.0,-0.46,0.0,0.54,-0.17,0.48,0.01,-0.0,0.05,-0.04,0.03,0.19,-0.06,-0.01,0.48,0.06,-0.01,0.19
71,"The sentencing hearing Thursday of Trump ally Roger Stone puts the spotlight on Judge Amy Berman Jackson, who is presiding over the case.","Since pardons are something of a topic du jour, Mr. President, I have a simple request. I'm fairly certain you've heard of former NFL star quarterback Michael Vick, writes James A. Gagliano.",0.0,115,23,4,11,2,23.0,5.0,0,25.0,0.0,0.0,0.0,21,0,0,0,0,0,0,0,0,21,0,0,0,-44.0,-9.0,-2.0,-5.0,-3.0,15.0,0.03,0.0,8.33,0.0,-3.12,0.0,-7.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-7.0,-1.0,0.0,0.0,4.13,0.23,0.26,1.2,0.36,-6.2,0.09,0.0,-0.25,0.0,0.52,-0.22,0.37,0.01,-0.0,0.05,-0.05,0.03,0.17,-0.06,-0.01,0.37,0.06,-0.01,0.17
72,Michael Bloomberg was at pains Wednesday to explain his use of a ‘stop and frisk’ policy that indiscriminately targeted minorities in New York City in an effort to lower crime rates when he was mayor of America’s biggest city.,"For decades, many of the biggest names in tech have leaned on a little-known law to avoid being held responsible for some of the most controversial content on their platforms. The companies have invoked this federal law, known as Section 230 of the Communicat…",0.0,188,39,5,19,2,39.0,4.82051282051282,0,40.0,0.0,0.0,7.6923076923076925,31,0,0,0,0,0,2,0,0,31,0,0,2,-29.0,-5.0,-3.0,9.0,0.0,17.0,-0.11,0.0,40.0,0.0,0.0,3.15,-3.0,0.0,0.0,-3.0,-1.0,0.0,1.0,0.0,0.0,-3.0,0.0,0.0,1.0,4.16,0.29,0.25,1.26,0.35,-5.97,0.08,0.0,0.16,0.0,0.49,-0.16,0.39,0.01,-0.01,0.04,-0.06,0.03,0.18,-0.06,-0.01,0.39,0.06,-0.01,0.18
73,"An appeals court has denied former Phoenix-area Sheriff Joe Arpaio’s bid to erase his criminal conviction for disobeying a 2011 court order, saying President...","President Donald Trump on Tuesday picked a handful of corrupt former officials and corrupt wealthy influence peddlers and granted them clemency, just days after his administration's latest controversy: accusations that he was tipping the scales of justice in …",0.0,137,24,6,12,2,24.0,5.708333333333333,0,0.0,0.0,0.0,12.5,22,0,0,0,1,0,1,0,0,22,0,0,1,-85.0,-15.0,1.0,-4.0,1.0,-15.0,0.02,0.0,-20.0,0.0,-2.56,2.24,-11.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,0.0,-11.0,0.0,0.0,-2.0,3.49,0.14,0.25,1.22,0.35,-5.96,0.09,0.0,0.02,0.0,0.46,-0.05,0.3,0.01,-0.01,0.04,-0.05,0.03,0.18,-0.06,-0.01,0.3,0.06,-0.01,0.18
74,"(Bloomberg) -- Matteo Salvini will face trial for stopping migrants from landing in Italy, gifting the former deputy prime minister with a public platform fo...","James Gagliano writes that recent attacks on police in New York that left multiple cops injured add to a growing number of recent attacks against police, and that politicians on both sides of the aisle need to avoid rhetoric that inflames tensions between inn…",0.0,136,25,5,10,2,25.0,5.44,0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0,0,25,0,0,0,-81.0,-19.0,-3.0,-6.0,1.0,-19.0,0.51,0.0,0.0,0.0,0.0,-6.82,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,2.84,0.01,0.24,1.16,0.35,-5.92,0.09,0.0,-0.12,0.0,0.44,-0.1,0.24,0.01,-0.01,0.04,-0.06,0.03,0.17,-0.06,-0.01,0.24,0.06,-0.01,0.17
75,"President Trump told Fox News host Geraldo Rivera on Thursday that he, personally, would consider voting for a gay president, name-checking Pete Buttigieg, ""but there would certainly be a group that probably wouldn't."" Among that group, evidently, is Rush Lim…","President Donald Trump spent part of the past year preparing to run against Joe Biden, aiming to brand his candidacy with unfounded allegations of corruption. Now he may  face another and perhaps more formidable opponent unless Biden can save his campaign.",0.0,221,40,8,16,2,20.5,5.525,0,25.0,0.0,0.0,0.0,33,0,0,0,0,0,0,0,0,33,0,0,0,6.0,-1.0,0.0,2.0,-1.0,0.0,0.28,0.0,25.0,0.0,-2.44,-9.76,-3.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,-3.0,0.0,0.0,-3.0,3.32,0.08,0.27,1.18,0.34,-5.95,0.09,0.0,0.08,0.0,0.41,-0.15,0.3,0.01,-0.01,0.04,-0.07,0.03,0.15,-0.06,-0.01,0.3,0.05,-0.01,0.15
76,"President Trump on Tuesday granted clemency to 11 people including two reality TV stars, a former New York City police commissioner, and the former owner of the San Francisco 49ers.Former Illinois Gov. Rod Blagojevich, drug offenders Tynice Nicole Hall and Cr…","Democratic presidential candidates are zeroing in on Michael Bloomberg, criticizing the former New York mayor as he rises in the polls.",0.0,220,41,2,26,3,14.0,5.365853658536586,0,0.0,0.0,0.0,0.0,35,0,0,0,3,0,0,0,0,35,0,0,0,105.0,20.0,-2.0,19.0,1.0,-7.0,-0.11,0.0,-25.0,0.0,0.0,-4.76,18.0,0.0,0.0,0.0,3.0,0.0,-1.0,0.0,0.0,18.0,0.0,0.0,-1.0,3.77,0.16,0.22,1.32,0.35,-6.06,0.09,0.0,-0.06,0.0,0.39,-0.2,0.37,0.01,-0.01,0.04,-0.04,0.03,0.14,-0.06,-0.01,0.37,0.05,-0.01,0.14
77,"NEW YORK -- The jurors in the Harvey Weinstein trial sent out a tantalizing note during their lunch hour Friday afternoon before they were scheduled to break for the weekend.The note, posed as a question to the presiding judge, Justice James Burke, suggested …","The Trump campaign on Wednesday announced it is rolling out ""Black Voices for Trump"" community centers to engage black voters ahead of the 2020 election in an effort to capitalize on a chaotic Democratic primary and gain momentum with a group that was once mo…",0.0,217,44,7,17,2,22.5,4.931818181818182,0,14.285714285714285,0.0,2.272727272727273,2.272727272727273,37,0,0,0,0,0,1,0,0,37,0,0,1,1.0,-1.0,1.0,2.0,1.0,-22.5,0.13,0.0,-19.05,0.0,0.05,0.05,-2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,4.17,0.28,0.24,1.35,0.35,-6.06,0.09,0.0,-0.01,0.0,0.4,-0.22,0.47,0.01,-0.01,0.04,-0.05,0.03,0.14,-0.06,-0.01,0.47,0.05,-0.01,0.14
78,"Trump falsely called himself the US's top law-enforcement officer and acknowledged he makes the attorney general's ""job harder.""","The 2020 contenders meet on stage on Tuesday with one final chance to halt the momentum of Vermont Sen. Bernie Sanders, days before the South Carolina primary and exactly one week before voters go to the polls in Super Tuesday states.",0.0,111,18,3,7,2,9.5,6.166666666666667,0,0.0,0.0,5.555555555555555,5.555555555555555,16,0,0,0,0,0,1,0,0,16,0,0,1,-83.0,-23.0,0.0,-12.0,-1.0,-11.0,1.43,0.0,0.0,0.0,5.56,5.56,-12.0,0.0,0.0,0.0,-3.0,0.0,1.0,0.0,0.0,-12.0,0.0,0.0,1.0,3.22,0.06,0.21,1.25,0.35,-6.23,0.1,0.0,-0.14,0.0,0.44,-0.2,0.31,0.01,-0.01,0.03,-0.06,0.03,0.14,-0.06,-0.01,0.31,0.05,-0.01,0.14
79,"WASHINGTON -- President Donald Trump and Attorney General William Barr agree on one thing at least: The president is making the attorney general's job much harder. What they don't agree on: Trump sees no reason to stop.Defying Barr's pleas, the president rene…",Here's what else you need to know to Get Up to Speed and Out the Door.,0.0,219,42,7,20,3,14.333333333333334,5.214285714285714,0,14.285714285714285,0.0,0.0,2.380952380952381,34,0,1,0,1,0,0,0,0,34,0,0,0,164.0,26.0,3.0,16.0,1.0,-1.67,1.78,0.0,14.29,0.0,0.0,2.38,21.0,0.0,1.0,0.0,1.0,0.0,-1.0,-1.0,0.0,21.0,0.0,0.0,-1.0,3.65,0.15,0.22,1.32,0.36,-6.33,0.1,0.0,-0.08,0.0,0.42,-0.21,0.37,0.01,0.0,0.03,-0.05,0.03,0.12,-0.06,-0.01,0.37,0.05,-0.01,0.12
80,"Judge Amy Berman Jackson on Tuesday heard Stone's motion for a new trial, which was filed after Trump accused a juror of bias.",Here's what else you need to know to Get Up to Speed and Out the Door.,0.0,104,23,4,11,2,23.0,4.521739130434782,0,25.0,0.0,0.0,4.3478260869565215,21,0,0,0,0,0,0,0,0,21,0,0,0,49.0,7.0,0.0,7.0,0.0,7.0,1.08,0.0,25.0,0.0,0.0,4.35,8.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,8.0,0.0,0.0,-1.0,2.64,0.01,0.2,1.27,0.35,-6.32,0.09,0.0,0.1,0.0,0.4,-0.21,0.27,0.01,0.0,0.03,-0.06,0.03,0.11,-0.06,-0.01,0.27,0.05,-0.01,0.11
81,"Mariam Thompson, 61, of Rochester, Minnesota, made her first appearance in U.S. District Court in Washington.",One woman testified that Harvey Weinstein used his hands to sexually assault her as employees sat nearby.,0.0,94,16,1,9,4,5.666666666666667,5.875,0,0.0,0.0,0.0,0.0,14,0,0,0,1,0,2,0,0,14,0,0,2,5.0,-1.0,-3.0,4.0,2.0,-11.33,0.64,0.0,0.0,0.0,0.0,-5.88,-3.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-3.0,0.0,0.0,-1.0,1.54,-0.22,0.15,1.2,0.37,-6.52,0.09,0.0,-0.03,0.0,0.38,-0.25,0.09,0.01,0.0,0.03,-0.05,0.03,0.12,-0.06,-0.01,0.09,0.05,-0.01,0.12
82,"The person said to have made the offer was Dana Rohrabacher, a former Republican congressman known for his pro-Russia views.","President Donald Trump made 115 false claims over the last two weeks of February, during which he faced a growing crisis over the coronavirus pandemic, visited India, held four campaign rallies and addressed the Conservative Political Action Conference.",0.0,105,20,5,7,2,20.0,5.25,0,20.0,0.0,0.0,0.0,20,0,0,0,0,0,1,0,0,20,0,0,1,-111.0,-18.0,-1.0,-8.0,0.0,-18.0,-0.43,0.0,20.0,0.0,0.0,-5.26,-13.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,-13.0,0.0,0.0,0.0,0.6,-0.4,0.14,1.11,0.37,-6.55,0.09,0.0,0.09,0.0,0.36,-0.3,-0.02,0.01,0.0,0.03,-0.06,0.02,0.12,-0.06,-0.01,-0.02,0.05,-0.01,0.12
83,President Donald Trump previously denied directing his personal lawyer Rudy Giuliani's efforts to dig up dirt against Joe Biden in Ukraine.,"For all the talk about Democrats trying to figure out whether to nominate a ""radical"" candidate or a ""moderate"" one, it's in fact the GOP that has already made its choice to veer so far from the center of American politics, writes Julian Zelizer.",0.0,119,21,3,11,2,21.0,5.666666666666667,0,0.0,0.0,0.0,9.523809523809524,21,0,0,0,0,0,1,0,0,21,0,0,1,-84.0,-23.0,-5.0,2.0,0.0,-23.0,1.05,0.0,0.0,0.0,0.0,7.25,-15.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,-0.16,-0.56,0.11,1.07,0.37,-6.56,0.09,0.0,-0.04,0.0,0.33,-0.23,-0.11,0.01,0.0,0.03,-0.07,0.02,0.12,-0.06,-0.01,-0.11,0.05,-0.01,0.12
84,"(Bloomberg) -- Billionaire Tom Steyer became the seventh candidate to qualify for the Democratic presidential debate Tuesday night in South Carolina, his cam...","President Donald Trump made 31 false claims last week and 55 the week before, including 22 at a campaign rally in Des Moines, Iowa, in late January and 13 in an official speech at a community college in Charlotte, North Carolina, in early February.",0.0,138,23,2,11,2,23.0,6.0,0,0.0,0.0,4.3478260869565215,0.0,21,0,0,0,0,0,1,0,0,21,0,0,1,-67.0,-21.0,0.0,-8.0,0.0,-21.0,1.34,0.0,0.0,0.0,4.35,-2.27,-10.0,0.0,0.0,0.0,-4.0,0.0,1.0,0.0,0.0,-10.0,0.0,0.0,1.0,-0.67,-0.69,0.06,1.03,0.36,-6.55,0.1,0.0,-0.16,0.0,0.37,-0.27,-0.2,0.01,0.0,0.02,-0.07,0.02,0.12,-0.06,-0.01,-0.2,0.05,-0.01,0.12
85,"(Bloomberg) -- Joe Biden says he isn’t concerned that Donald Trump could refuse to leave office if he loses the November election.Given how he’s treated the military, the intelligence agencies and the FBI, “I have no worry about him being escorted out of the …","Trump just granted clemency to 11 people. Here's a look at each. CNN Trump commutes Blagojevich's sentence and grants clemency to 10 others CNN Trump Grants Clemency to Blagojevich, Milken and Kerik The New York Times Column: Blagojevich commutation shows Tru…",0.0,216,45,13,15,2,23.0,4.8,0,0.0,0.0,2.2222222222222223,8.88888888888889,38,0,0,0,0,0,3,0,0,38,0,0,3,-4.0,4.0,9.0,-10.0,-1.0,9.33,-0.57,0.0,0.0,0.0,2.22,8.89,9.0,0.0,0.0,0.0,-2.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,3.0,-0.27,-0.56,0.15,1.03,0.36,-6.54,0.1,0.0,-0.27,0.0,0.37,-0.21,-0.09,0.01,0.0,0.02,-0.08,0.02,0.14,-0.06,-0.01,-0.09,0.05,-0.01,0.14
